scenarios,1
seeds per scenario,20
notes,wifin_naive. 6-100-2
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
37,3.42931,9.68471,47,47,4.47648
38,2.1805,7.76156,48,48,4.47785
46,16.9048,5.7724,58,58,4.47671
31,7.54797,3.12326,39,39,3.49168
50,13.1245,6.54553,63,63,4.86833
35,19.946,5.92388,44,44,4.80586
43,2.13771,6.18979,54,54,3.15172
43,6.81991,8.00266,54,54,3.66796
48,11.3785,7.52173,61,61,4.09765
32,0.858071,5.25634,40,40,4.9054
42,5.26191,3.5684,53,53,4.10611
41,18.8059,6.57224,52,52,3.30073
34,18.8058,5.55321,43,43,3.163
37,4.4,8.32035,47,47,4.16166
33,8.5832,7.01371,42,42,2.89808
46,10.4101,8.40959,58,58,4.66421
41,16.4495,0.507741,52,52,2.81321
50,4.16613,8.41686,63,63,3.59981
39,0.259389,4.82838,49,49,3.89454
47,0.728607,1.06627,59,59,2.83006
46,0.960229,1.28246,58,58,5.11505
46,1.61866,9.67732,58,58,4.44315
50,16.9186,1.66341,63,63,3.77935
50,12.5689,6.21843,63,63,4.38569
41,7.41947,4.80383,52,52,3.48139
50,17.2618,6.26935,63,63,4.66687
30,9.10915,2.63378,38,38,6.33095
39,6.56076,8.62714,49,49,4.01728
49,3.73043,6.9749,62,62,2.49741
36,16.6914,7.67202,45,45,4.95012
38,2.77034,3.47728,48,48,4.54438
38,4.59817,5.17984,48,48,4.48489
32,8.90716,7.23443,40,40,6.20407
46,8.18207,4.49416,58,58,3.3966
36,0.443813,9.51694,45,45,5.04454
43,6.51104,1.28037,54,54,2.97682
37,10.9134,5.6448,47,47,4.05013
42,10.4436,9.24297,53,53,3.75806
32,15.2165,1.91035,40,40,5.09485
43,4.3682,1.02374,54,54,3.75922
44,15.103,2.46039,56,56,3.1781
40,0.00491544,6.13921,50,50,5.61087
46,0.983407,8.03562,58,58,4.3945
32,19.3016,5.03287,40,40,4.74744
50,18.9552,0.520395,63,63,5.22584
38,6.00273,6.01605,48,48,4.90969
49,16.8303,3.56022,62,62,2.26461
50,17.2838,0.129545,63,63,3.96067
39,12.9789,3.06794,49,49,3.22947
45,9.69916,3.98228,57,57,3.54564
37,2.52818,1.49585,47,47,4.88566
40,10.2851,8.50906,50,50,4.20229
35,7.14183,8.157,44,44,4.58308
42,7.61992,6.44842,53,53,4.45523
32,3.13588,4.66495,40,40,6.22213
39,3.108,3.39854,49,49,3.74366
46,8.2997,2.47393,58,58,4.11421
50,0.693989,4.45106,63,0,-nan
32,13.6921,5.40543,40,40,5.7439
31,5.56497,5.56264,39,39,3.46304
30,1.40197,2.71342,38,38,5.86702
43,12.7097,4.55114,54,54,3.29535
45,13.0472,4.74895,57,57,3.55554
38,3.86993,3.56798,48,48,4.43118
42,19.7553,7.3052,53,53,4.63249
37,6.54782,8.96865,47,47,3.92573
43,18.0211,5.2238,54,54,3.74885
31,14.4052,5.7945,39,39,3.27439
45,11.2809,4.67924,57,57,3.98936
38,6.80254,8.34648,48,48,4.73482
37,8.88686,5.84358,47,47,3.89764
37,3.0323,0.756167,47,47,3.89973
50,16.2563,3.93611,63,63,4.58892
42,14.1612,2.50547,53,53,4.75738
48,9.38462,1.33844,61,61,3.55477
41,14.4525,7.03768,52,52,3.49403
48,10.9213,6.47495,61,61,3.8552
50,1.40429,6.78653,63,63,4.57997
45,10.5834,7.34034,57,57,4.17608
46,3.96544,0.200063,58,58,3.97535
35,16.0812,9.55818,44,44,4.07585
28,15.2512,2.38712,35665,35642,36.1957
34,1.65599,1.42686,43308,39117,378.26
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
96,16.4696,9.28775,122283,112404,852.05
85,1.88819,6.48136,108271,102755,828.2
99,10.9076,0.0267904,126104,106585,1180.98
92,0.167165,5.21234,117187,105223,963.601
89,0.495197,1.33028,113366,33687,858.974
94,14.2828,8.34246,119735,46486,1057.91
30,7.3564,7.64572,38,38,7.28823
36,13.764,9.59735,45,45,5.06139
49,6.35562,2.37037,62,62,3.1546
34,17.4543,4.81081,43,43,5.03862
35,13.3486,7.90465,44,44,5.44447
30,12.1713,6.65199,38,38,7.2319
42,7.0812,4.87082,53,53,4.10192
39,9.10314,9.41882,49,49,3.58311
35,13.7491,7.39687,44,44,5.60118
39,8.27043,0.658173,49,49,4.30937
46,0.852611,9.61949,58,58,2.67598
40,7.98369,4.16444,50,50,4.06494
35,19.7566,7.73503,44,44,5.38852
39,12.9391,7.77898,49,49,3.9451
34,3.92121,3.18137,43,43,4.7401
34,4.2968,7.96849,43,43,4.16463
44,4.51033,1.29048,56,56,3.34524
46,0.0260846,4.61788,58,58,3.38998
44,8.05145,7.12051,56,56,2.71553
50,0.104693,1.47421,63,63,3.33056
37,2.37876,4.83078,47,47,2.93462
38,0.259826,2.66081,48,48,3.59539
35,10.0523,9.77081,44,44,6.07763
48,14.3177,9.86786,61,61,3.38829
35,1.75931,3.73516,44,44,5.76106
35,4.15021,8.57067,44,44,5.68975
45,9.25812,3.2756,57,57,4.04294
36,5.14017,2.75099,45,45,4.31726
34,2.75436,3.91601,43,43,5.30035
39,3.9221,8.43823,49,49,3.09401
47,7.78821,5.35155,59,59,2.65973
30,0.515396,6.05805,38,38,6.78296
49,8.43635,6.34952,62,62,2.73649
30,7.54535,4.01498,38,38,6.63012
40,7.72,6.4468,50,50,5.26892
37,10.6723,8.73572,47,47,2.88533
50,11.8176,5.54565,63,63,2.55958
32,16.6466,5.26731,40,40,4.39609
35,4.4312,1.1632,44,44,5.96935
47,2.86569,7.76271,59,59,2.69068
30,19.9476,4.19344,38,38,6.28457
48,9.3657,1.81463,61,61,2.72529
41,13.7115,7.6928,52,0,-nan
40,11.7303,4.33144,50,50,5.46991
45,9.74011,6.83928,57,57,4.56865
41,11.7554,1.96415,52,52,3.00054
46,8.97544,0.320503,58,58,3.27893
49,14.9787,7.609,62,62,2.65303
42,5.48149,9.2786,53,53,3.98106
35,17.5676,9.24795,44,44,5.98187
30,12.2889,8.37798,38,38,6.25739
34,2.44417,3.34665,43,43,4.92062
33,1.65311,7.62999,42,42,3.42476
33,5.93865,1.29122,42,42,4.15007
50,1.64849,5.94219,63,63,2.63839
34,6.45107,3.43067,43,43,3.74903
34,16.8475,1.90139,43,43,5.02857
32,9.32696,4.81126,40,40,2.58391
38,17.4926,5.66224,48,48,3.57634
38,1.93052,4.50222,48,48,3.86763
39,12.7326,5.78825,49,49,3.86024
38,15.6182,7.85708,48,48,3.39965
41,10.1471,0.0358678,52,52,3.4044
50,7.95109,1.4768,63,63,3.9857
30,8.36663,4.74477,38,38,6.03626
47,1.99669,3.88387,59,59,3.01134
47,11.5823,4.68678,59,59,2.72336
30,6.88593,4.25593,38,38,5.16115
45,19.6718,8.88978,57,57,3.6026
39,19.1217,0.72276,49,49,4.39652
34,9.4019,9.2826,43,43,4.63453
35,9.60931,5.26219,44,44,4.96053
43,13.7672,1.58013,54,54,2.96477
36,8.8755,0.543569,45,45,4.09145
46,12.4814,5.52569,58,58,3.27316
50,12.6905,7.24425,63,63,2.41175
44,9.84806,7.58299,56,56,3.23315
42,2.20955,9.53323,53,53,4.88351
37,18.7981,5.15923,47,47,3.11935
37,17.893,7.50553,47,47,4.05286
47,13.8652,5.87399,59,59,3.27255
43,8.77871,9.72614,54,54,2.87328
41,13.3126,6.61962,52,52,2.97642
45,7.0058,2.51481,57,57,3.52298
37,3.50674,5.23855,47,47,3.34472
50,12.3867,1.15329,63,63,2.66675
42,19.3512,9.95764,53,53,4.15955
48,15.9427,2.37735,61,61,3.35099
47,11.0573,7.28709,59,59,3.03821
30,4.24021,0.920291,38,38,6.36606
43,14.2171,9.91579,54,54,2.62165
31,6.8251,3.38483,39,39,2.24478
41,4.53955,5.46048,52,52,3.47628
46,4.78326,7.82379,58,58,1.94862
41,12.1299,1.31383,52,52,2.62987
44,15.5505,2.51815,56,56,3.29798
31,6.9865,9.2217,39,39,3.10207
35,4.27277,3.46219,44,44,5.93522
49,2.50777,7.49094,62,62,2.38917
49,13.9068,1.33618,62,62,2.7738
26,16.6376,9.87689,33118,33110,5.56915
28,16.352,9.73841,35665,35642,5.61145
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
92,16.1754,5.89505,117187,35671,855.478
98,8.71221,3.68812,124830,124637,66.4821
89,13.4831,4.19564,113366,0,-nan
100,1.84785,8.14669,127377,121236,764.956
96,17.2031,6.44114,122283,115845,892.709
90,17.1397,7.37102,114640,109116,718.662
47,16.3028,4.1162,59,59,2.43107
47,1.57774,2.89713,59,59,1.94866
37,13.5519,8.40124,47,47,2.66059
34,5.57542,9.37841,43,43,3.41841
45,1.12774,4.3967,57,57,3.55264
49,19.8522,9.70628,62,62,2.69164
34,6.00462,1.11006,43,43,3.88394
31,14.8616,2.70374,39,39,3.83992
41,11.5615,0.513266,52,52,2.78267
41,0.626301,2.37969,52,52,2.71658
43,14.2571,6.25447,54,54,2.98151
32,10.3157,2.01148,40,40,6.81672
32,14.7363,7.5463,40,40,6.41293
48,9.01731,5.92723,61,61,4.31851
48,14.248,9.27979,61,61,4.36195
47,2.98824,8.63252,59,59,2.35213
37,1.55282,3.0647,47,47,2.83789
46,5.02819,6.66938,58,58,2.88761
40,5.38904,1.04722,50,50,5.08061
41,16.7801,3.26372,52,52,3.92849
36,2.57702,1.89999,45,45,5.9747
30,3.61474,9.54917,38,38,4.89933
39,12.5567,6.41837,49,49,3.49421
46,15.5107,3.1902,58,58,3.82657
36,3.57251,1.5464,45,45,5.77671
48,6.16271,0.951541,61,61,4.96167
46,11.6962,8.54859,58,58,3.24234
45,18.9018,7.98025,57,57,4.06611
36,4.65053,2.57567,45,45,5.95698
37,2.58229,3.30811,47,47,3.31065
33,16.7706,4.1308,42,42,4.02518
48,2.225,6.56289,61,61,4.25443
40,12.4728,4.37862,50,50,6.04103
47,6.50739,1.01625,59,59,2.71158
34,5.03003,4.48406,43,43,3.39172
32,4.89488,6.96369,40,40,5.62971
50,19.4691,2.6745,63,63,1.50396
46,13.0339,5.70629,58,58,3.62534
44,8.13379,1.26008,56,56,3.79824
49,4.77116,4.24291,62,62,2.13771
35,18.2765,8.70957,44,44,3.79124
46,1.81281,1.96585,58,58,3.54154
31,14.8541,9.16722,39,39,3.62821
39,16.0411,3.85905,49,49,3.5506
39,2.21842,7.40921,49,49,3.77285
32,14.4017,1.29451,40,40,6.24186
32,11.39,2.01387,40,40,6.45974
49,6.22691,8.24305,62,62,2.94063
48,14.2717,0.88512,61,61,4.5265
32,12.365,5.01862,40,40,6.57315
42,19.9796,1.57616,53,53,3.95293
36,15.9812,9.45887,45,45,6.19976
40,15.1243,0.765809,50,50,6.28714
30,11.4336,3.0655,38,38,5.74089
36,16.7858,0.604074,45,45,6.96177
30,1.9886,1.2166,38,38,6.82834
46,3.25155,4.55986,58,58,2.97347
32,3.43757,7.71223,40,40,6.43699
34,10.6169,0.300746,43,43,3.54354
31,8.75805,6.5441,39,39,2.94723
38,5.46034,5.43724,48,48,3.55593
30,10.2531,7.67848,38,38,5.32828
30,0.992784,5.03887,38,38,4.80582
50,16.947,2.43315,63,63,1.52959
42,10.7305,3.47355,53,53,3.53424
44,7.16301,4.20752,56,56,3.67927
43,5.88081,9.24401,54,54,3.24553
42,0.793107,5.44393,53,53,3.88167
45,9.64448,3.79723,57,57,3.19175
42,15.7151,9.94967,53,53,4.25514
48,8.51877,0.0561926,61,61,4.77277
36,12.0767,2.36738,45,45,5.64292
45,19.9145,6.71179,57,57,3.89166
40,14.6151,6.42219,50,50,5.34274
32,1.85485,7.65279,40,40,6.21978
32,17.0815,2.01461,40,40,6.88657
39,19.002,0.71492,49,49,3.24271
31,10.727,3.66097,39,39,3.32162
43,12.0313,4.75582,54,54,2.68458
45,14.3841,2.29765,57,57,4.13258
50,15.0206,7.19678,63,63,1.23222
41,4.51022,4.70332,52,52,3.18123
43,2.75536,9.67126,54,54,3.51799
49,14.2563,7.72437,62,62,2.70176
38,0.465659,1.50844,48,48,2.39044
36,6.75222,7.08272,45,45,6.2179
33,4.29706,4.12078,42,42,4.32922
31,0.604606,0.0754568,39,39,3.66887
34,15.3121,6.22764,43,43,4.42124
44,19.5936,5.99695,56,56,2.88511
49,5.40182,9.07547,62,62,3.07434
33,17.3938,2.83355,42,42,4.30829
41,14.9179,8.41554,52,52,2.74371
44,0.181904,4.30908,56,56,3.58531
40,9.80739,5.58994,50,50,3.37347
40,0.179746,8.56134,50,50,5.72511
33,12.5687,1.65682,42,42,2.9422
46,17.9622,9.58404,58,58,3.87907
32,1.0501,4.78188,40,40,7.06029
42,11.7323,3.11419,53,53,4.3977
25,18.0241,7.36661,31844,31817,2.89489
22,11.048,8.04996,28023,28009,2.85313
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
89,15.8812,2.50239,113366,104293,910.556
90,15.5362,0.894871,114640,110313,574.295
99,16.0588,8.36454,126104,121060,495.661
87,3.52843,1.0811,110818,108201,414.381
83,13.9111,1.55201,105723,11002,221.948
86,19.9965,6.39953,109545,42053,342.485
44,5.24912,0.586679,56,56,4.84638
37,9.39139,6.19686,47,47,3.0277
45,0.748241,4.43211,57,57,3.31309
34,13.6966,3.94595,43,43,4.17864
33,8.90675,0.88874,42,42,5.52666
47,7.53318,2.76063,59,59,2.85474
47,4.92803,7.34929,59,59,2.94062
45,0.620262,5.9886,57,0,-nan
47,9.37392,3.62966,59,59,2.64883
44,12.9822,4.1012,56,56,4.53962
39,7.6614,2.88941,49,49,4.02762
45,12.6476,9.85852,57,57,3.13045
50,9.71608,7.35753,63,63,2.50654
37,5.09557,4.07548,47,47,3.06511
41,4.5747,5.37826,52,52,3.31174
38,1.67967,9.29655,48,48,4.71782
50,18.5954,4.83892,63,63,2.96144
45,10.0304,8.72089,57,57,3.16488
35,2.72664,4.97398,44,44,3.99918
32,13.4555,5.05322,40,40,4.31208
35,2.77527,8.96926,44,44,4.89178
42,6.96976,6.43758,53,53,4.09431
43,15.0611,3.06597,54,54,3.53116
44,16.7038,6.51248,56,56,5.08748
36,5.38582,9.35768,45,45,5.31533
39,8.17521,3.33242,49,49,4.31747
47,14.1344,3.82153,59,59,2.79212
34,12.6635,3.20951,43,43,4.87288
39,6.54671,1.23534,49,49,4.03957
34,1.24238,8.17794,43,43,3.96981
40,5.75289,2.91011,50,50,4.55679
44,3.93459,7.06773,56,56,4.82919
31,16.5092,2.40773,39,39,3.18328
44,5.46954,8.01747,56,56,5.32568
49,2.34006,2.52128,62,62,2.72506
48,19.1176,5.19167,61,61,2.72921
50,7.12054,9.80329,63,63,2.98823
39,9.4211,6.14522,49,49,4.10551
33,11.8364,1.35702,42,42,4.90059
50,6.67663,0.723161,63,63,2.86536
41,16.6055,3.22569,52,52,3.00125
45,14.2599,2.11707,57,57,3.80914
43,15.9968,0.641592,54,54,3.95284
38,0.351999,3.38672,48,48,4.37792
33,14.6967,7.97914,42,42,4.80313
43,17.048,0.624819,54,54,3.66807
38,13.8046,3.70723,48,48,4.66578
49,17.4751,8.87715,62,62,1.92924
34,3.06179,2.4917,43,43,4.21886
50,7.16225,0.789284,63,63,2.87113
33,7.67035,4.77435,42,42,5.9222
38,9.51818,5.57108,48,48,4.49723
47,8.5953,3.90168,59,59,3.04063
47,16.9284,4.83973,59,59,3.11012
43,11.9232,5.2659,54,54,2.98966
48,17.5262,9.00248,61,61,2.74918
38,9.65549,7.21827,48,48,4.48495
33,17.5482,0.613142,42,42,4.91861
50,3.7414,4.9393,63,63,3.14767
46,15.5856,8.58593,58,58,2.40619
37,18.188,5.08627,47,47,3.18717
43,4.88798,7.49989,54,54,3.04636
40,11.8383,0.0418194,50,50,4.5805
49,5.94292,3.38956,62,62,2.50352
33,13.0944,2.20227,42,42,5.92873
42,12.3294,4.53118,53,53,3.60295
39,0.179326,3.80124,49,49,4.39962
34,14.7003,6.63192,43,43,4.04151
44,19.6171,8.70473,56,56,4.80324
44,12.3086,9.17653,56,56,3.95305
41,7.63553,0.829734,52,52,3.49239
36,14.5442,9.47251,45,45,4.85618
46,6.06175,1.84345,58,58,1.87989
44,0.354731,2.3008,56,56,4.54941
38,11.2283,9.77994,48,48,4.46042
36,1.47234,6.78498,45,45,4.28896
33,8.15598,3.8468,42,42,4.99787
41,19.2445,7.78877,52,52,3.60898
49,5.26451,4.35246,62,62,2.65795
32,10.8751,7.08976,40,40,3.94659
32,16.1761,8.51963,40,40,3.94045
38,0.24183,9.68046,48,48,4.74004
46,12.198,2.7229,58,58,2.17222
31,1.50675,2.93392,39,39,2.87993
39,17.4245,7.77829,49,49,4.60397
42,1.11779,3.01215,53,53,3.18732
44,9.24294,8.28392,56,56,4.02012
34,5.26648,7.77356,43,43,4.14795
43,19.5669,5.16825,54,54,3.24224
37,14.9469,1.07365,47,47,3.14768
35,16.5865,8.2351,44,44,5.45131
35,7.96258,2.28232,44,44,5.09759
40,5.29611,1.37059,50,50,3.80049
42,15.5804,0.794375,53,53,4.84375
39,7.48492,9.8661,49,49,4.16237
36,4.80889,4.60449,45,45,4.20195
35,18.1509,4.09194,44,44,5.65336
36,11.6516,5.70589,45,45,4.43818
35,19.5924,2.07281,44,44,5.82313
35,9.55792,4.89225,44,44,4.92076
24,19.4105,4.85632,30570,30559,14.6648
36,5.74398,6.36145,45855,43656,213.408
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
85,15.587,9.10968,108271,87587,1388.97
82,2.36024,8.10168,104450,59588,721.267
89,18.6345,2.53344,113366,93369,1358.62
95,5.20901,4.01546,121009,108658,986.354
91,10.619,6.66282,115914,92872,1384.24
82,2.85347,5.42809,104450,88417,1347.11
41,14.1955,7.05716,52,52,3.84982
48,17.205,9.49664,61,61,2.70221
33,7.9445,0.462986,42,42,4.37012
35,1.81786,8.5135,44,44,5.15025
42,16.6859,7.38079,53,53,3.41852
46,15.2141,5.81498,58,58,3.33118
40,3.85145,3.58853,50,50,5.16352
37,6.37887,9.27352,47,47,3.8809
32,7.18632,6.74606,40,40,3.7553
46,5.33804,5.82272,58,58,3.67635
35,1.06574,9.5244,44,44,5.16464
37,14.9796,7.70556,47,47,3.79832
47,4.69575,7.16881,59,59,3.67952
46,1.17382,2.22373,58,58,2.80091
35,14.9015,1.47667,44,44,5.24127
30,0.371003,9.96058,38,38,6.94662
43,15.6379,6.61309,54,54,3.33511
45,15.0326,0.772338,57,57,4.48245
31,0.0642338,8.90068,39,39,3.62962
44,10.1308,6.84273,56,56,3.31714
34,2.97342,6.03847,43,43,4.3602
34,10.3248,3.32599,43,43,3.47778
47,17.5653,9.71353,59,59,3.83277
42,17.897,9.83482,53,53,4.72199
37,7.19903,7.16892,47,47,3.20585
31,10.1877,5.71329,39,39,3.7754
48,16.5727,9.09453,61,61,3.73213
43,6.42519,8.43876,54,54,3.44817
41,8.44289,9.89501,52,52,3.46781
31,19.9026,3.04778,39,39,3.606
47,14.7352,1.68941,59,59,3.60942
41,5.64419,7.57256,52,52,3.60586
43,0.545519,0.436842,54,54,3.00699
40,4.43169,5.01874,50,50,4.92714
43,19.6501,0.558486,54,54,3.70642
44,13.3402,3.41965,56,0,-nan
50,14.772,6.93208,63,63,1.4244
32,5.80833,6.58415,40,40,4.49069
42,15.539,1.45395,53,53,4.24768
31,8.58209,7.20336,39,39,3.15796
46,14.9345,7.74182,58,58,3.31943
43,6.70712,2.26829,54,54,2.98398
33,17.1394,2.11601,42,42,4.82148
38,4.66288,2.91433,48,48,2.85693
48,7.17514,8.54907,61,61,3.80862
34,19.6943,9.95518,43,43,4.3233
45,16.2193,5.40059,57,57,4.95691
49,8.7233,9.51125,62,62,3.72859
40,11.8519,4.09822,50,50,3.99341
47,1.95951,6.55995,59,59,2.75763
45,15.3612,7.97248,57,57,4.48114
41,3.05518,1.6833,52,52,3.63725
33,2.06634,7.03751,42,42,4.25452
44,2.42336,6.61401,56,56,3.40197
50,7.0605,9.92778,63,63,2.09228
45,13.0638,6.78835,57,57,3.76603
30,16.0594,9.87675,38,38,6.26403
33,11.6587,3.51411,42,42,3.62494
46,16.8658,9.5778,58,58,3.39681
40,2.4131,0.627814,50,50,4.74335
36,10.9158,4.73531,45,45,4.20552
34,19.5228,7.32129,43,43,3.3377
49,2.68396,5.04482,62,62,3.12175
49,14.9388,4.34596,62,62,3.58502
45,15.4583,0.930994,57,57,5.24726
40,17.4958,4.85483,50,50,4.82851
35,14.4778,8.35847,44,44,5.06018
46,8.60746,7.81992,58,58,3.35635
44,9.5898,3.61218,56,56,2.74195
47,8.9021,8.40344,59,59,3.40512
35,6.7524,1.60327,44,44,4.6706
37,17.0116,6.5777,47,47,3.69997
47,12.209,6.97511,59,59,3.01423
48,6.09435,8.17947,61,61,3.68368
45,0.601707,1.90709,57,57,3.59626
39,5.86318,1.55535,49,49,3.63155
48,17.31,6.97873,61,61,4.27189
30,7.76194,1.91651,38,38,5.23702
34,18.4977,3.94905,43,43,4.37539
39,7.36627,1.88187,49,49,3.99427
35,17.3314,9.84247,44,44,4.84462
36,15.9733,4.65764,45,45,4.00399
49,1.64079,5.77454,62,62,2.33159
34,8.75722,8.14347,43,43,4.45503
39,14.3834,4.04818,49,49,3.67288
49,15.4834,8.94158,62,62,3.35615
35,14.1889,2.44706,44,44,4.74082
37,9.92836,5.47167,47,47,4.00674
30,3.82164,4.10881,38,38,6.41777
30,10.3003,6.15036,38,38,5.85825
41,7.77134,7.39478,52,52,2.94749
36,18.5314,1.73103,45,45,4.69054
39,15.6744,4.3256,49,49,3.6632
40,10.9791,7.27972,50,50,5.37982
38,5.16234,4.14225,48,48,3.10443
32,9.43814,0.647685,40,40,4.49634
37,3.73312,6.52711,47,47,4.35098
47,5.34093,1.82774,59,59,3.54213
39,18.1347,9.36369,49,49,3.51191
49,7.38344,6.67026,62,62,2.49759
23,0.796976,2.34609,29296,29294,4.77032
30,0.439983,4.673,38213,38191,4.98922
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
81,15.2927,5.71697,103176,92530,1148.13
94,9.18425,5.30843,119735,116633,343.401
99,1.21001,6.70233,126104,73923,1814.91
82,6.88959,6.94982,104450,82346,1428.82
99,7.32696,1.77369,126104,84866,1540.2
99,5.71032,4.4566,126104,80089,1657.31
37,3.14183,3.52763,47,47,5.74139
38,5.01869,2.79642,48,48,4.08102
42,15.1409,6.49381,53,53,4.44957
35,9.93898,3.0811,44,44,5.79905
30,4.46485,3.87283,38,38,5.12124
44,2.89505,8.86928,56,56,2.78569
32,2.77487,9.82777,40,40,3.38944
50,12.1375,2.55843,63,63,2.56775
37,4.99873,9.86246,47,47,5.3628
49,17.6939,7.54423,62,62,3.70392
31,14.4702,6.15933,39,39,2.72846
50,17.3116,5.55255,63,63,2.20078
44,19.6754,6.98003,56,56,3.44335
35,17.2521,0.371985,44,44,6.17472
49,5.2282,7.57514,62,62,3.036
42,19.0624,0.624612,53,53,4.98815
35,12.6804,8.3873,44,44,5.28236
44,0.0347091,2.82384,56,56,2.92256
48,17.4018,2.82739,61,61,2.15342
35,6.80622,8.63223,44,44,5.45261
33,3.17168,3.10769,42,42,3.42928
47,13.6797,0.214397,59,59,2.60348
30,0.0697148,6.36108,38,38,5.03313
40,19.0901,3.15715,50,50,4.11309
37,9.01234,4.9802,47,47,4.03147
44,12.2003,8.09422,56,56,3.57036
50,19.0108,4.36747,63,63,2.37136
31,0.186789,3.66797,39,39,2.53247
43,10.3391,8.55468,54,54,2.60492
50,18.5628,7.91766,63,63,2.72481
32,3.71758,0.468714,40,40,4.62227
38,7.35379,8.0774,48,48,3.67622
34,4.58187,8.466,43,43,3.66453
37,3.39373,2.01996,47,47,6.76069
37,16.96,8.59575,47,47,5.58573
39,7.56297,1.64762,49,49,3.34862
50,2.42344,4.06087,63,63,3.18084
46,2.19557,7.02308,58,58,1.55624
30,19.2416,1.55088,38,38,6.50224
32,10.4876,3.68361,40,40,3.78111
30,13.2634,2.25789,38,38,5.463
41,19.1542,2.41951,52,52,3.5108
45,18.2821,3.59038,57,57,3.00911
37,8.97376,2.44194,47,47,5.39076
43,19.6535,9.119,54,54,2.83858
45,2.34054,9.28549,57,57,3.06217
30,18.6338,7.094,38,38,5.42508
49,19.9716,0.1453,62,62,3.61629
46,0.641988,5.7048,58,58,2.48985
44,16.7569,2.33062,56,56,2.93282
37,3.0519,1.17067,47,47,4.5563
43,16.5922,7.79552,54,54,2.93632
41,15.5375,0.173331,52,52,2.8383
41,7.9182,8.38829,52,52,3.25117
35,2.19795,4.58961,44,44,5.41534
42,8.60142,4.57423,53,53,4.82794
42,2.46338,2.53516,53,53,4.12147
33,5.76928,6.41502,42,42,4.14089
41,9.99012,4.21631,52,52,3.50738
33,9.24073,2.66964,42,42,3.56959
35,3.64347,4.3843,44,44,4.49108
47,14.1577,7.14275,59,59,2.79408
38,13.5295,0.0478237,48,48,4.28141
49,3.93475,5.30236,62,62,3.61556
37,17.8222,9.65972,47,47,4.6033
38,2.66221,5.17848,48,48,5.20099
31,8.77636,2.9157,39,39,3.31857
37,2.51464,9.00791,47,47,4.69364
43,19.5625,8.51969,54,54,3.22695
49,5.49547,7.63035,62,62,3.25227
49,5.86927,2.37682,62,62,3.39401
37,19.479,3.68288,47,47,4.9193
48,18.3563,2.10682,61,61,2.65712
31,11.834,4.05809,39,39,3.7511
30,9.97524,4.03424,38,38,6.32588
43,10.254,6.32566,54,54,2.6236
42,6.464,0.110655,53,53,4.41234
39,16.2794,6.0443,49,49,3.10497
40,11.7309,3.54564,50,50,3.92068
47,3.85739,6.67399,59,59,2.19686
38,18.4869,1.16527,48,48,4.19041
34,11.7049,9.63483,43,43,3.71957
30,11.0835,8.82617,38,38,5.54656
37,16.0077,3.35303,47,47,6.14872
40,11.3423,0.318028,50,50,3.79577
35,9.84892,4.87101,44,44,5.16885
47,19.1348,6.6102,59,59,2.18874
41,14.5903,3.16983,52,52,3.37823
39,8.07642,3.04942,49,49,3.06009
44,5.65362,1.22702,56,56,4.19794
47,18.956,6.55441,59,59,2.56461
38,9.10006,1.17975,48,48,5.19103
38,6.05277,7.28066,48,48,4.50446
38,6.37772,3.76502,48,48,3.84641
37,2.83986,8.41841,47,47,5.62527
49,14.0674,6.69083,62,62,2.73687
39,9.31533,8.96223,49,49,3.43094
37,19.0304,7.94959,47,47,6.07224
42,16.677,6.65463,53,53,4.39556
42,5.20906,8.44826,53,53,4.35349
22,2.18351,9.8358,28023,28000,2.82243
24,15.136,2.98455,30570,30557,2.55696
