scenarios,1
seeds per scenario,20
notes,wifin_naive. 2-100-6
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_16:07:20.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_16:07:20.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
81,15.2927,5.71697,103176,103135,2.07145
94,9.18425,5.30843,119735,119715,2.14861
37,1.21001,6.70233,47,47,5.9778
38,6.88959,6.94982,48,48,4.00515
42,7.32696,1.77369,53,53,4.35068
35,5.71032,4.4566,44,44,5.1151
30,3.14183,3.52763,38,38,4.43715
44,5.01869,2.79642,56,56,3.02622
32,15.1409,6.49381,40,40,3.94704
50,9.93898,3.0811,63,63,2.31034
37,4.46485,3.87283,47,47,5.42285
49,2.89505,8.86928,62,62,3.84981
31,2.77487,9.82777,39,39,3.77804
50,12.1375,2.55843,63,63,2.50341
44,4.99873,9.86246,56,56,3.1418
35,17.6939,7.54423,44,44,4.64935
49,14.4702,6.15933,62,62,3.34235
42,17.3116,5.55255,53,53,4.63553
35,19.6754,6.98003,44,44,5.39476
44,17.2521,0.371985,56,56,4.11248
48,5.2282,7.57514,61,61,2.65985
35,19.0624,0.624612,44,44,5.2253
33,12.6804,8.3873,42,42,4.3533
47,0.0347091,2.82384,59,59,3.16236
30,17.4018,2.82739,38,38,5.60281
40,6.80622,8.63223,50,50,4.76114
37,3.17168,3.10769,47,47,5.36157
44,13.6797,0.214397,56,56,4.16341
50,0.0697148,6.36108,63,63,2.31863
31,19.0901,3.15715,39,39,3.78577
43,9.01234,4.9802,54,54,1.11954
50,12.2003,8.09422,63,63,2.67875
32,19.0108,4.36747,40,40,3.73563
38,0.186789,3.66797,48,48,4.92108
34,10.3391,8.55468,43,43,3.70095
37,18.5628,7.91766,47,47,6.6848
37,3.71758,0.468714,47,47,5.87926
39,7.35379,8.0774,49,49,3.78838
50,4.58187,8.466,63,63,2.82722
46,3.39373,2.01996,58,58,2.35609
30,16.96,8.59575,38,38,6.25796
32,7.56297,1.64762,40,40,3.38477
30,2.42344,4.06087,38,38,6.14003
41,2.19557,7.02308,52,52,2.90806
45,19.2416,1.55088,57,57,3.22215
37,10.4876,3.68361,47,47,5.71873
43,13.2634,2.25789,54,54,3.74736
45,19.1542,2.41951,57,57,2.873
30,18.2821,3.59038,38,38,6.08374
49,8.97376,2.44194,62,62,3.14377
46,19.6535,9.119,58,58,1.68891
44,2.34054,9.28549,56,56,3.59943
37,18.6338,7.094,47,47,5.68083
43,19.9716,0.1453,54,54,2.91569
41,0.641988,5.7048,52,52,3.32854
41,16.7569,2.33062,52,52,3.6157
35,3.0519,1.17067,44,44,5.4347
42,16.5922,7.79552,53,53,5.12665
42,15.5375,0.173331,53,53,4.80868
33,7.9182,8.38829,42,42,3.00014
41,2.19795,4.58961,52,52,3.69451
33,8.60142,4.57423,42,42,3.29217
35,2.46338,2.53516,44,44,5.44688
47,5.76928,6.41502,59,59,2.3014
38,9.99012,4.21631,48,48,4.40935
49,9.24073,2.66964,62,62,3.55098
37,3.64347,4.3843,47,47,4.98617
38,14.1577,7.14275,48,48,4.20081
31,13.5295,0.0478237,39,39,3.11827
37,3.93475,5.30236,47,47,6.51711
43,17.8222,9.65972,54,54,2.85765
49,2.66221,5.17848,62,62,3.20504
49,8.77636,2.9157,62,62,3.23789
37,2.51464,9.00791,47,47,4.85438
48,19.5625,8.51969,61,61,3.09567
31,5.49547,7.63035,39,39,3.02227
30,5.86927,2.37682,38,38,6.36728
43,19.479,3.68288,54,54,2.56003
42,18.3563,2.10682,53,53,5.25426
39,11.834,4.05809,49,49,3.46109
40,9.97524,4.03424,50,50,4.2984
47,10.254,6.32566,59,59,2.67675
38,6.464,0.110655,48,48,4.12051
34,16.2794,6.0443,43,43,3.34532
30,11.7309,3.54564,38,38,4.92277
37,3.85739,6.67399,47,47,5.61814
40,18.4869,1.16527,50,50,3.82067
35,11.7049,9.63483,44,44,5.00093
47,11.0835,8.82617,59,59,2.54969
41,16.0077,3.35303,52,52,3.0574
39,11.3423,0.318028,49,49,2.99303
44,9.84892,4.87101,56,56,3.43122
47,19.1348,6.6102,59,59,2.8355
38,14.5903,3.16983,48,48,5.00566
38,8.07642,3.04942,48,48,3.89552
38,5.65362,1.22702,48,48,4.71186
37,18.956,6.55441,47,47,5.95935
49,9.10006,1.17975,62,62,3.55118
39,6.05277,7.28066,49,49,3.38851
37,6.37772,3.76502,47,47,5.83991
42,2.83986,8.41841,53,53,5.04879
42,14.0674,6.69083,53,53,4.03627
22,9.31533,8.96223,28023,27988,2.61126
24,19.0304,7.94959,30570,30558,15.1669
27,16.677,6.65463,34391,34363,14.1901
30,5.20906,8.44826,38213,38201,23.2978
24,2.18351,9.8358,30570,30537,22.6085
30,15.136,2.98455,38213,38163,18.7913
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
98,14.9986,2.32431,124830,124779,0.64457
86,16.0083,2.51524,109545,0,-nan
34,3.78567,0.871234,43,43,5.80599
49,8.57017,9.88417,62,62,3.77172
50,4.03488,6.88455,63,63,1.74669
35,8.56728,3.48516,44,44,5.14279
40,12.0882,9.99811,50,50,4.37895
42,12.8323,6.09621,53,53,4.7739
45,2.33712,2.52468,57,57,3.76874
42,18.0602,7.64864,53,0,-nan
43,12.244,0.364876,54,54,2.88546
30,10.576,1.92363,38,38,4.85054
48,1.69828,6.067,61,61,4.12483
43,17.896,5.84329,54,54,2.75884
41,2.81114,2.97885,52,52,3.24424
44,10.0498,9.26574,56,56,3.61407
42,7.87452,2.79427,53,53,4.41535
34,19.6435,3.39959,43,43,4.9379
49,14.6552,6.79131,62,62,3.06415
44,13.3303,8.52024,56,56,3.59084
44,15.555,3.67356,56,56,3.48869
47,17.7539,1.28864,59,59,2.62177
32,9.7229,0.161525,40,40,3.88275
39,5.03692,4.87534,49,49,4.013
34,14.7394,6.75409,43,43,5.05911
38,3.4816,0.421791,48,48,3.01917
38,3.36993,0.176901,48,48,3.50414
35,17.0347,7.10281,44,44,4.29409
30,2.57409,3.00864,38,38,4.78347
40,0.283299,6.47949,50,50,4.37848
45,10.8256,2.79143,57,57,3.67247
47,14.2128,0.475096,59,59,2.52346
39,1.44897,9.64046,49,49,3.65366
34,13.9485,8.89723,43,43,5.08614
46,12.2352,7.21434,58,58,2.46844
33,17.223,2.78749,42,42,4.25236
31,12.6999,9.24797,39,39,2.95279
34,9.06339,8.58224,43,43,5.17963
50,8.61823,6.49511,63,63,1.01768
40,2.35588,9.02123,50,50,4.56205
39,14.27,6.63296,49,49,4.02984
34,1.7856,9.8756,43,43,5.66023
36,10.0749,1.18972,45,45,5.00514
39,18.5827,7.46206,49,1,6.58582
35,2.94426,1.64782,44,44,4.32757
36,12.393,0.163812,45,45,4.49726
37,11.5924,6.77401,47,47,3.80641
36,11.6013,2.57073,45,45,6.22457
37,19.4246,5.06481,47,47,4.34645
49,13.2845,1.96955,62,62,4.10861
31,12.1318,9.68893,39,39,3.09958
41,4.98682,8.61586,52,52,3.25946
49,1.04842,8.78737,62,62,3.20518
45,11.2198,0.779401,57,57,3.5937
48,9.43219,7.31132,61,61,3.30807
38,11.5541,8.10129,48,48,3.21239
42,10.7426,4.3688,53,53,4.40257
39,10.1292,3.90773,49,49,2.82726
34,9.00852,3.30915,43,43,5.79368
33,13.4131,0.162523,42,42,4.03953
37,17.3353,9.25144,47,47,4.42614
48,4.13896,2.36016,61,61,3.57665
34,8.86732,5.19363,43,43,5.20663
39,19.8799,9.31598,49,49,3.69609
48,3.11449,8.85486,61,61,3.62123
49,16.0683,4.71147,62,62,4.54455
49,16.3712,4.03334,62,62,3.46701
36,8.79245,6.96416,45,45,5.04588
48,4.37513,5.05083,61,61,3.12589
49,12.9307,6.25877,62,62,4.20869
43,0.18604,8.38844,54,54,3.04376
31,7.82854,5.50213,39,39,3.18076
42,3.07498,7.47293,53,53,3.61791
38,16.4218,0.195904,48,48,3.45592
49,9.53512,3.42719,62,62,3.02558
35,2.08895,6.8572,44,44,5.416
37,4.98603,3.15036,47,47,4.03281
46,1.94648,0.788069,58,58,1.74715
37,4.50357,7.23848,47,47,4.5773
49,17.5736,9.93671,62,62,3.70009
45,19.3487,6.16134,57,57,3.73394
34,14.645,1.09603,43,43,5.7979
42,15.6181,3.24253,53,53,4.80621
31,4.79686,0.172047,39,39,3.31635
33,4.96405,3.14223,42,42,4.56719
40,0.348415,1.46616,50,50,4.50396
41,19.6423,2.48811,52,52,2.78525
42,7.43646,4.61202,53,53,4.54167
37,0.52622,1.87781,47,47,3.63007
44,3.25817,8.56258,56,56,3.12893
47,8.30113,6.58792,59,59,1.44142
37,4.21448,0.800443,47,47,4.70453
33,4.08071,0.77334,42,42,4.27078
40,19.2522,0.867942,50,50,3.84526
37,12.3312,1.99002,47,47,3.85796
36,1.00697,6.30373,45,45,5.52138
36,10.1409,5.71409,45,45,5.22515
45,19.6689,0.628524,57,57,3.80603
41,16.431,0.235713,52,52,3.26956
47,1.77625,0.250309,59,59,1.87593
46,0.517387,2.69457,58,58,2.55823
34,18.6965,2.73402,43,43,5.66985
20,14.8974,1.39735,25475,25450,19.7127
38,12.7198,4.07144,48403,48327,20.0986
24,15.2193,3.94551,30570,30565,15.5234
31,3.03457,0.226269,39487,39369,23.4044
26,3.56994,7.32557,33118,33096,12.2833
39,9.83198,1.2961,49677,49626,45.3363
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
94,14.7044,8.93161,119735,119630,2.70208
99,2.83229,9.72199,126104,126066,2.71753
30,6.36133,5.04013,38,38,5.29822
39,10.2507,2.81853,49,49,2.72118
38,0.742795,1.99542,48,48,5.01232
36,11.4241,2.51366,45,45,5.12663
49,1.03455,6.46859,62,62,3.99513
40,0.645982,9.39599,50,50,4.7651
38,9.53338,8.55555,48,48,4.68764
34,6.18141,2.21624,43,43,3.57075
49,0.0229584,6.85692,62,62,3.77155
33,18.2569,4.97798,42,42,4.62803
44,0.621699,2.30624,56,56,3.77897
35,3.65461,9.12821,44,44,5.12763
38,0.623548,6.09525,48,48,4.05438
33,2.40565,0.987259,42,42,4.88061
36,1.27897,9.42925,45,45,4.26526
47,1.97543,1.24663,59,59,3.07031
41,9.63488,6.60254,52,52,3.19716
44,9.40859,6.66844,56,56,3.47893
40,5.8817,9.77203,50,50,3.85178
39,16.4452,1.95273,49,49,3.52112
31,6.7655,1.93574,39,39,4.38153
31,10.039,6.92679,39,39,3.82973
38,12.0771,0.680796,48,48,4.36459
36,0.156987,2.2113,45,45,5.46237
38,3.56809,7.24617,48,48,4.15232
48,0.389633,3.99116,61,61,2.49812
31,5.07846,9.65619,39,39,3.78769
50,1.47638,9.80177,63,63,2.16225
47,12.6389,0.60272,59,59,2.32642
44,16.2253,2.85597,56,56,4.05776
46,3.88708,4.9134,58,58,2.43617
31,7.7102,4.12648,39,39,4.02829
37,14.1314,5.87401,47,47,3.54143
30,15.883,7.65732,38,38,4.73749
45,1.68226,8.02727,57,57,3.66385
30,10.7731,9.08708,38,38,4.40934
50,12.6546,4.52422,63,63,2.14946
33,1.31792,6.02245,42,42,4.50297
49,11.5801,4.67017,62,62,3.2534
35,16.0083,8.10358,44,44,4.47397
41,17.7265,8.31851,52,52,3.33748
37,14.9699,7.90099,47,47,2.98843
46,6.64685,1.74475,58,58,2.65577
35,14.2985,6.64406,44,44,4.07169
31,9.9214,1.29014,39,39,3.54889
47,4.04855,2.7219,59,59,2.7974
44,0.567241,6.53917,56,56,4.00049
49,17.5954,1.49716,62,62,3.35352
38,4.61017,0.258863,48,48,4.34164
38,7.63309,7.94622,48,48,5.22173
40,3.4631,0.480728,50,50,4.54755
47,2.46798,1.41345,59,59,2.82695
34,18.2223,8.9179,43,43,4.1374
34,6.35142,3.87195,43,43,4.42284
49,18.4333,7.56699,62,62,3.63141
36,3.6662,0.0200037,45,45,3.90012
46,2.47967,6.44498,58,58,1.58024
33,18.908,1.9368,42,42,4.2476
32,12.4726,3.91332,40,40,3.32376
42,19.6766,0.146034,53,53,3.98434
33,15.2713,7.85205,42,42,4.45428
31,13.9905,2.2169,39,39,3.4824
37,16.2388,3.49336,47,47,3.31151
49,2.89578,6.75336,62,62,4.32306
40,9.09889,3.68232,50,50,4.41741
34,3.42735,6.78556,43,43,3.2805
45,15.2207,0.0537753,57,57,3.01154
41,1.92658,7.21517,52,52,2.72222
42,2.54994,7.11716,53,53,3.62382
33,12.995,5.82578,42,42,5.46583
36,17.3735,2.03016,45,45,5.08574
38,10.3289,1.3839,48,48,4.84285
50,19.5077,8.33464,63,63,2.68904
39,18.6824,6.08411,49,49,3.37415
44,4.1029,3.9239,56,56,3.75477
49,4.41396,7.89326,62,62,3.65097
31,10.6507,2.37014,39,39,4.34296
38,3.3133,5.81533,48,48,4.21277
30,8.72209,8.28849,38,38,5.61757
41,19.0358,5.86639,52,52,3.7348
45,4.77203,6.37446,57,57,3.02254
50,13.3143,4.29984,63,63,2.47316
36,18.1972,2.73887,45,45,5.7419
43,16.8395,6.25827,54,54,2.25984
41,0.797774,3.81096,52,52,3.21316
49,3.16807,9.58921,62,62,3.48266
49,9.96888,4.92945,62,62,2.86966
47,10.5086,3.77219,59,59,2.92583
35,5.26005,2.85782,44,44,4.04821
30,18.58,6.72987,38,38,6.30517
39,9.0267,4.93643,49,49,3.12701
42,3.91409,8.56605,53,53,3.35978
37,16.586,0.93058,47,47,3.64836
33,16.3603,1.38044,42,42,4.72149
36,1.32556,4.87372,45,45,5.57807
41,10.2375,0.0772418,52,52,2.72838
43,6.80933,3.19072,54,54,2.13728
37,17.1749,6.73566,47,47,3.58923
49,18.1948,6.97072,62,62,3.64906
48,3.32579,8.77722,61,61,2.84732
40,0.479644,3.83252,50951,50887,24.5459
32,6.4092,0.193286,40760,40729,13.0558
20,13.7616,1.23644,25475,25451,26.2687
33,0.860083,2.00428,42034,41997,18.9328
28,4.95637,4.81529,35665,35664,13.7608
26,4.52787,9.60759,33118,33085,29.0802
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
90,14.4102,5.53895,114640,114590,2.25619
91,9.6563,6.92875,115914,115906,2.25116
48,8.93698,9.20903,61,61,5.08731
50,11.9314,5.75289,63,63,3.2986
47,17.4507,7.10628,59,59,2.7559
36,14.2811,1.54223,45,45,4.54428
37,9.98091,2.93906,47,47,3.38903
39,8.45963,2.69577,49,49,3.38744
30,16.7297,4.58642,38,38,6.63097
47,14.3025,6.78379,59,59,2.84812
33,7.80206,3.34897,42,42,3.35647
35,5.93785,8.03228,44,44,5.34104
41,19.5451,8.54547,52,52,3.11976
48,9.41322,2.41312,61,61,4.24882
35,18.436,9.2117,44,44,4.98217
42,14.7615,2.70877,53,53,4.98659
50,14.6833,6.06419,63,63,2.48633
38,4.30742,9.09368,48,48,4.20673
34,4.61466,6.41382,43,43,3.29047
43,5.48684,4.81669,54,54,2.59592
36,16.2085,5.87045,45,45,5.73973
30,15.1366,2.61676,38,38,4.59429
30,3.80799,3.70991,38,38,5.15279
44,15.0412,8.9783,56,56,3.085
42,9.41472,4.6075,53,53,4.71893
34,16.8324,4.0008,43,43,4.47098
39,3.76634,4.31538,49,49,3.74779
40,3.74465,0.879573,50,50,5.11874
33,7.58283,6.3038,42,42,3.04446
38,2.66958,3.1241,48,48,4.13653
49,14.4522,8.41395,62,62,3.37008
42,18.2378,5.23685,53,53,4.77352
32,6.32529,0.186392,40,40,4.42473
48,1.4718,9.35574,61,61,4.60716
49,16.0276,4.53368,62,62,3.10918
48,14.5432,2.5272,61,61,4.30898
39,10.6646,6.80657,49,49,3.3648
46,12.4827,9.59191,58,58,3.44389
50,16.6909,2.55333,63,63,2.94862
47,0.280068,3.02372,59,59,3.1399
37,8.89009,2.70744,47,47,2.98483
37,10.231,6.33155,47,47,2.99302
46,5.37785,5.4473,58,58,3.2996
35,11.3572,8.33992,44,44,4.89155
37,10.3494,1.84169,47,47,3.69988
34,16.204,3.12426,43,43,4.43555
46,8.25028,5.80626,58,58,2.91421
38,16.4957,2.87312,48,48,3.49976
50,1.70988,8.0136,63,63,3.40672
49,1.90629,1.02477,62,62,3.51258
44,17.0885,0.828794,56,56,3.27963
35,10.2794,7.27653,44,44,5.70158
31,5.87768,2.17409,39,39,3.23956
49,13.7162,2.04755,62,62,3.83146
41,7.01239,0.524419,52,52,3.23678
31,1.14879,9.64262,39,39,3.44907
35,6.12407,0.765125,44,44,5.67152
32,17.2032,6.13222,40,40,6.06085
38,15.9507,9.5808,48,48,3.56642
34,4.40291,3.71109,43,43,4.29911
49,7.61007,8.57514,62,62,3.03023
35,15.2141,7.93191,44,44,5.46667
32,1.6753,0.510523,40,40,6.38616
44,8.101,5.11786,56,56,4.23019
46,9.36321,8.13187,58,58,2.70562
49,9.72331,8.79519,62,62,3.55643
32,1.8266,3.33136,40,40,5.74571
32,18.0622,6.60697,40,40,4.95539
41,6.0663,5.05678,52,52,3.52612
32,10.9225,8.17152,40,40,5.23572
42,4.91385,5.84588,53,53,4.99457
36,18.1613,6.14943,45,45,4.43109
50,11.672,6.5874,63,63,2.90439
39,4.23607,2.57189,49,49,3.33175
31,9.48033,3.24215,39,39,3.37652
43,15.2759,5.31102,54,54,2.95736
50,3.21967,4.69744,63,63,3.57024
32,6.88133,4.99844,40,40,5.22366
46,16.798,7.5018,58,58,3.37048
48,9.05292,1.69395,61,61,4.66761
36,18.0955,0.415639,45,45,4.1981
49,3.42666,0.636709,62,62,3.29202
48,13.926,9.50639,61,61,4.30341
47,1.83179,8.42758,59,59,2.95011
38,11.4304,2.33546,48,48,4.05355
46,13.3306,1.05038,58,58,2.74335
42,1.95325,5.13375,53,53,4.65367
35,18.8996,4.56634,44,44,5.70341
39,19.4117,7.98109,49,49,3.76455
30,17.7591,8.98175,38,38,4.76984
43,2.21898,9.12767,54,54,2.57393
44,12.9456,2.65931,56,56,3.65898
45,13.9726,9.09957,57,57,4.06803
44,8.57597,6.26416,56,56,3.25251
36,0.840746,9.87119,45,45,5.95803
31,11.7137,6.45709,39,39,3.9474
35,12.5103,4.03335,44,44,5.77094
37,0.806335,9.52596,47,47,3.9036
45,17.1876,6.14578,57,57,3.77748
48,12.5735,3.22095,61,61,4.96691
31,15.8723,1.24688,39,39,3.18324
41,7.95494,4.82037,52,52,3.11402
39,6.06185,6.26764,49677,49537,117.696
26,0.0985188,6.31514,33118,33115,40.9478
38,12.304,8.52738,48403,48322,6.09558
35,18.6857,3.78228,44582,44560,46.0921
29,6.34291,2.30505,36939,36848,38.3345
35,19.2239,7.91914,44582,44523,59.7947
