scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 4-100-4
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_15:36:28.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_15:36:28.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
38,10.7138,3.19381,48,48,4.13576
46,3.42931,9.68471,58,58,4.32492
31,2.1805,7.76156,39,39,3.93421
50,16.9048,5.7724,63,63,5.02065
35,7.54797,3.12326,44,44,4.97535
43,13.1245,6.54553,54,54,3.71418
43,19.946,5.92388,54,54,3.33241
48,2.13771,6.18979,61,61,4.69721
32,6.81991,8.00266,40,40,5.45228
42,11.3785,7.52173,53,53,3.51066
41,0.858071,5.25634,52,52,3.47515
34,5.26191,3.5684,43,43,2.7356
37,18.8059,6.57224,47,47,4.5875
33,18.8058,5.55321,42,42,2.88306
46,4.4,8.32035,58,58,4.37734
41,8.5832,7.01371,52,52,2.99625
50,10.4101,8.40959,63,63,4.20399
39,16.4495,0.507741,49,49,3.13945
47,4.16613,8.41686,59,59,2.37387
46,0.259389,4.82838,58,58,4.59841
46,0.728607,1.06627,58,58,4.72464
50,0.960229,1.28246,63,63,4.56498
50,1.61866,9.67732,63,63,4.53691
41,16.9186,1.66341,52,52,3.28151
50,12.5689,6.21843,63,63,5.26023
30,7.41947,4.80383,38,38,5.67551
39,17.2618,6.26935,49,49,3.68442
49,9.10915,2.63378,62,62,2.32934
36,6.56076,8.62714,45,45,4.82502
38,3.73043,6.9749,48,48,4.36107
38,16.6914,7.67202,48,48,4.59428
32,2.77034,3.47728,40,40,5.65183
46,4.59817,5.17984,58,58,4.55309
36,8.90716,7.23443,45,45,4.57276
43,8.18207,4.49416,54,54,3.29898
37,0.443813,9.51694,47,47,4.3535
42,6.51104,1.28037,53,53,4.75939
32,10.9134,5.6448,40,40,5.57053
43,10.4436,9.24297,54,54,3.51498
44,15.2165,1.91035,56,56,3.14967
40,4.3682,1.02374,50,50,5.80193
46,15.103,2.46039,58,58,4.92908
32,0.00491544,6.13921,40,40,5.45713
50,0.983407,8.03562,63,63,4.56021
38,19.3016,5.03287,48,48,4.06505
49,18.9552,0.520395,62,62,2.37756
50,6.00273,6.01605,63,63,5.29998
39,16.8303,3.56022,49,49,4.33034
45,17.2838,0.129545,57,57,4.43891
37,12.9789,3.06794,47,47,4.90835
40,9.69916,3.98228,50,50,4.6015
35,2.52818,1.49585,44,44,4.91224
42,10.2851,8.50906,53,53,5.20036
32,7.14183,8.157,40,40,4.97319
39,7.61992,6.44842,49,49,3.60181
46,3.13588,4.66495,58,58,4.158
50,3.108,3.39854,63,63,5.21058
32,8.2997,2.47393,40,40,5.50465
31,0.693989,4.45106,39,39,3.68609
30,13.6921,5.40543,38,38,5.99092
43,5.56497,5.56264,54,54,3.26413
45,1.40197,2.71342,57,57,4.37779
38,12.7097,4.55114,48,48,4.26829
42,13.0472,4.74895,53,53,4.9255
37,3.86993,3.56798,47,47,4.66832
43,19.7553,7.3052,54,54,4.29187
31,6.54782,8.96865,39,39,3.13411
45,18.0211,5.2238,57,57,4.27282
38,14.4052,5.7945,48,48,4.12812
37,11.2809,4.67924,47,47,3.85551
37,6.80254,8.34648,47,47,3.92851
50,8.88686,5.84358,63,63,5.12995
42,3.0323,0.756167,53,53,4.38387
48,16.2563,3.93611,61,61,4.1242
41,14.1612,2.50547,52,52,3.32202
48,9.38462,1.33844,61,61,3.81594
50,14.4525,7.03768,63,63,5.58382
45,10.9213,6.47495,57,57,3.2124
46,1.40429,6.78653,58,58,4.14736
35,10.5834,7.34034,44,44,4.06975
28,3.96544,0.200063,35665,35641,16.88
34,16.0812,9.55818,43308,43248,27.0988
23,15.2512,2.38712,29296,29273,10.9781
20,1.65599,1.42686,25475,25446,22.8919
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
96,16.4696,9.28775,122283,122159,3.37428
85,1.88819,6.48136,108271,108211,2.3946
99,10.9076,0.0267904,126104,125993,2.5936
92,0.167165,5.21234,117187,71,21.3952
30,0.495197,1.33028,38,38,7.0325
36,14.2828,8.34246,45,45,4.67225
49,7.3564,7.64572,62,62,2.16527
34,13.764,9.59735,43,43,5.06828
35,6.35562,2.37037,44,44,5.95634
30,17.4543,4.81081,38,38,6.61215
42,13.3486,7.90465,53,53,3.90642
39,12.1713,6.65199,49,49,4.47476
35,7.0812,4.87082,44,44,5.49522
39,9.10314,9.41882,49,49,4.31615
46,13.7491,7.39687,58,58,3.30286
40,8.27043,0.658173,50,50,5.13125
35,0.852611,9.61949,44,44,6.10918
39,7.98369,4.16444,49,49,4.0804
34,19.7566,7.73503,43,43,5.49414
34,12.9391,7.77898,43,43,5.29621
44,3.92121,3.18137,56,56,3.04291
46,4.2968,7.96849,58,58,2.56202
44,4.51033,1.29048,56,56,3.22135
50,0.0260846,4.61788,63,63,3.2727
37,8.05145,7.12051,47,47,3.69776
38,0.104693,1.47421,48,48,2.94457
35,2.37876,4.83078,44,44,5.82306
48,0.259826,2.66081,61,61,2.98481
35,10.0523,9.77081,44,44,6.16767
35,14.3177,9.86786,44,44,5.26838
45,1.75931,3.73516,57,57,3.53274
36,4.15021,8.57067,45,45,4.3958
34,9.25812,3.2756,43,43,4.33216
39,5.14017,2.75099,49,49,3.63965
47,2.75436,3.91601,59,59,2.57691
30,3.9221,8.43823,38,38,6.41637
49,7.78821,5.35155,62,62,2.40313
30,0.515396,6.05805,38,38,6.68159
40,8.43635,6.34952,50,50,4.90543
37,7.54535,4.01498,47,47,3.3399
50,7.72,6.4468,63,63,2.50513
32,10.6723,8.73572,40,40,3.98189
35,11.8176,5.54565,44,44,4.03006
47,16.6466,5.26731,59,59,2.45164
30,4.4312,1.1632,38,38,6.86852
48,2.86569,7.76271,61,61,3.16657
41,19.9476,4.19344,52,52,3.1083
40,9.3657,1.81463,50,50,4.03772
45,13.7115,7.6928,57,0,-nan
41,11.7303,4.33144,52,52,2.7336
46,9.74011,6.83928,58,58,2.45828
49,11.7554,1.96415,62,62,2.72874
42,8.97544,0.320503,53,53,3.56527
35,14.9787,7.609,44,44,5.75699
30,5.48149,9.2786,38,38,6.13004
34,17.5676,9.24795,43,43,4.61457
33,12.2889,8.37798,42,42,3.71463
33,2.44417,3.34665,42,42,3.60859
50,1.65311,7.62999,63,63,3.72184
34,5.93865,1.29122,43,43,4.55609
34,1.64849,5.94219,43,43,4.02579
32,6.45107,3.43067,40,40,4.76686
38,16.8475,1.90139,48,48,3.21485
38,9.32696,4.81126,48,48,3.14376
39,17.4926,5.66224,49,49,3.24599
38,1.93052,4.50222,48,48,3.90014
41,12.7326,5.78825,52,52,3.62301
50,15.6182,7.85708,63,63,3.49075
30,10.1471,0.0358678,38,38,6.45665
47,7.95109,1.4768,59,59,3.04023
47,8.36663,4.74477,59,59,3.38451
30,1.99669,3.88387,38,38,7.43911
45,11.5823,4.68678,57,57,3.37506
39,6.88593,4.25593,49,49,4.04136
34,19.6718,8.88978,43,43,4.73386
35,19.1217,0.72276,44,44,5.94126
43,9.4019,9.2826,54,54,2.69338
36,9.60931,5.26219,45,45,4.46224
46,13.7672,1.58013,58,58,2.6113
50,8.8755,0.543569,63,63,3.32994
44,12.4814,5.52569,56,56,3.58355
42,12.6905,7.24425,53,53,4.18551
37,9.84806,7.58299,47,47,3.12156
37,2.20955,9.53323,47,47,3.9526
47,18.7981,5.15923,59,59,3.29633
43,17.893,7.50553,54,54,2.77936
41,13.8652,5.87399,52,52,3.17074
45,8.77871,9.72614,57,57,4.22314
37,13.3126,6.61962,47,47,3.2621
50,7.0058,2.51481,63,63,2.91455
42,3.50674,5.23855,53,53,4.0652
48,12.3867,1.15329,61,61,2.8323
47,19.3512,9.95764,59,59,3.42804
30,15.9427,2.37735,38,38,5.90791
43,11.0573,7.28709,54,54,2.93659
31,4.24021,0.920291,39,39,2.52672
41,14.2171,9.91579,52,52,4.2437
46,6.8251,3.38483,58,58,2.29944
41,4.53955,5.46048,52,52,3.13134
44,4.78326,7.82379,56,56,3.51276
31,12.1299,1.31383,39,39,2.32755
35,15.5505,2.51815,44,44,5.70386
49,6.9865,9.2217,62,62,2.72631
49,4.27277,3.46219,62,62,2.87984
26,2.50777,7.49094,33118,33110,8.43845
28,13.9068,1.33618,35665,35601,7.26132
20,16.6376,9.87689,25475,25459,9.49407
22,16.352,9.73841,28023,27997,7.0896
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
92,16.1754,5.89505,117187,117064,30.8466
98,8.71221,3.68812,124830,124434,58.7342
89,13.4831,4.19564,113366,113040,46.4144
100,1.84785,8.14669,127377,127037,67.0904
47,17.2031,6.44114,59,59,2.2719
47,17.1397,7.37102,59,59,2.28278
37,16.3028,4.1162,47,47,3.60816
34,1.57774,2.89713,43,43,4.15582
45,13.5519,8.40124,57,57,3.77896
49,5.57542,9.37841,62,62,2.92944
34,1.12774,4.3967,43,43,3.60438
31,19.8522,9.70628,39,39,4.34583
41,6.00462,1.11006,52,52,3.61516
41,14.8616,2.70374,52,52,2.87509
43,11.5615,0.513266,54,54,2.64588
32,0.626301,2.37969,40,40,5.52722
32,14.2571,6.25447,40,40,6.36942
48,10.3157,2.01148,61,61,4.82822
48,14.7363,7.5463,61,61,5.2952
47,9.01731,5.92723,59,59,1.85171
37,14.248,9.27979,47,47,2.94065
46,2.98824,8.63252,58,58,2.99567
40,1.55282,3.0647,50,50,5.22056
41,5.02819,6.66938,52,52,3.12416
36,5.38904,1.04722,45,45,6.59262
30,16.7801,3.26372,38,38,6.05391
39,2.57702,1.89999,49,49,4.13141
46,3.61474,9.54917,58,58,3.54671
36,12.5567,6.41837,45,45,6.55912
48,15.5107,3.1902,61,61,4.66357
46,3.57251,1.5464,58,58,3.75877
45,6.16271,0.951541,57,57,3.80587
36,11.6962,8.54859,45,45,5.49593
37,18.9018,7.98025,47,47,3.29416
33,4.65053,2.57567,42,42,3.53049
48,2.58229,3.30811,61,61,4.43992
40,16.7706,4.1308,50,50,4.90623
47,2.225,6.56289,59,59,3.05996
34,12.4728,4.37862,43,43,3.21231
32,6.50739,1.01625,40,40,6.1264
50,5.03003,4.48406,63,63,2.0353
46,4.89488,6.96369,58,58,4.26076
44,19.4691,2.6745,56,56,3.75539
49,13.0339,5.70629,62,62,1.79827
35,8.13379,1.26008,44,44,3.43567
46,4.77116,4.24291,58,58,4.05566
31,18.2765,8.70957,39,39,3.50318
39,1.81281,1.96585,49,49,4.23638
39,14.8541,9.16722,49,49,3.79233
32,16.0411,3.85905,40,40,5.78507
32,2.21842,7.40921,40,40,6.493
49,14.4017,1.29451,62,62,2.86909
48,11.39,2.01387,61,61,4.95612
32,6.22691,8.24305,40,40,5.64362
42,14.2717,0.88512,53,53,3.59323
36,12.365,5.01862,45,45,6.22062
40,19.9796,1.57616,50,50,5.42049
30,15.9812,9.45887,38,38,5.30479
36,15.1243,0.765809,45,45,5.7486
30,11.4336,3.0655,38,38,5.9117
46,16.7858,0.604074,58,58,2.88003
32,1.9886,1.2166,40,40,5.80454
34,3.25155,4.55986,43,43,4.07451
31,3.43757,7.71223,39,39,3.75947
38,10.6169,0.300746,48,48,3.50387
30,8.75805,6.5441,38,0,-nan
30,5.46034,5.43724,38,38,6.44388
50,10.2531,7.67848,63,63,1.96812
42,0.992784,5.03887,53,53,3.71965
44,16.947,2.43315,56,56,4.20856
43,10.7305,3.47355,54,54,3.08585
42,7.16301,4.20752,53,53,5.13824
45,5.88081,9.24401,57,57,3.84159
42,0.793107,5.44393,53,53,4.2036
48,9.64448,3.79723,61,61,5.1865
36,15.7151,9.94967,45,45,6.15463
45,8.51877,0.0561926,57,57,3.75932
40,12.0767,2.36738,50,50,5.62074
32,19.9145,6.71179,40,40,5.12497
32,14.6151,6.42219,40,40,6.91678
39,1.85485,7.65279,49,49,3.63675
31,17.0815,2.01461,39,39,4.17508
43,19.002,0.71492,54,54,2.65013
45,10.727,3.66097,57,57,4.03162
50,12.0313,4.75582,63,63,1.68777
41,14.3841,2.29765,52,52,4.10535
43,15.0206,7.19678,54,54,2.92264
49,4.51022,4.70332,62,62,2.5351
38,2.75536,9.67126,48,48,2.50751
36,14.2563,7.72437,45,45,6.09779
33,0.465659,1.50844,42,42,4.66137
31,6.75222,7.08272,39,39,3.26651
34,4.29706,4.12078,43,43,4.24995
44,0.604606,0.0754568,56,56,3.50605
49,15.3121,6.22764,62,62,3.08336
33,19.5936,5.99695,42,42,3.35236
41,5.40182,9.07547,52,52,3.38515
44,17.3938,2.83355,56,56,3.32373
40,14.9179,8.41554,50,50,5.60389
40,0.181904,4.30908,50,50,5.61659
33,9.80739,5.58994,42,42,4.09957
46,0.179746,8.56134,58,58,3.11651
32,12.5687,1.65682,40,40,6.85293
42,17.9622,9.58404,53,53,4.08154
25,1.0501,4.78188,31844,0,-nan
22,11.7323,3.11419,28023,27993,3.38499
38,18.0241,7.36661,48403,48381,3.68111
24,11.048,8.04996,30570,30547,3.56335
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
89,15.8812,2.50239,113366,113236,18.8267
90,15.5362,0.894871,114640,114379,56.3152
99,16.0588,8.36454,126104,126094,8.26104
87,3.52843,1.0811,110818,110714,18.3352
44,13.9111,1.55201,56,56,4.17377
37,19.9965,6.39953,47,47,3.46616
45,5.24912,0.586679,57,57,3.3173
34,9.39139,6.19686,43,43,4.3965
33,0.748241,4.43211,42,42,5.49872
47,13.6966,3.94595,59,59,2.63939
47,8.90675,0.88874,59,59,2.91188
45,7.53318,2.76063,57,57,3.45374
47,4.92803,7.34929,59,59,2.90767
44,0.620262,5.9886,56,56,4.55332
39,9.37392,3.62966,49,49,3.70892
45,12.9822,4.1012,57,57,3.45822
50,7.6614,2.88941,63,63,2.78857
37,12.6476,9.85852,47,47,3.88942
41,9.71608,7.35753,52,52,3.35868
38,5.09557,4.07548,48,48,4.62104
50,4.5747,5.37826,63,63,2.80647
45,1.67967,9.29655,57,57,3.82392
35,18.5954,4.83892,44,44,5.17594
32,10.0304,8.72089,40,40,4.33198
35,2.72664,4.97398,44,44,4.59193
42,13.4555,5.05322,53,53,3.82883
43,2.77527,8.96926,54,54,3.24539
44,6.96976,6.43758,56,56,5.28089
36,15.0611,3.06597,45,45,4.05966
39,16.7038,6.51248,49,49,4.42773
47,5.38582,9.35768,59,59,2.9067
34,8.17521,3.33242,43,43,4.67749
39,14.1344,3.82153,49,49,4.15416
34,12.6635,3.20951,43,43,4.11707
40,6.54671,1.23534,50,50,4.82346
44,1.24238,8.17794,56,56,5.70991
31,5.75289,2.91011,39,39,2.92964
44,3.93459,7.06773,56,56,4.36005
49,16.5092,2.40773,62,62,2.3375
48,5.46954,8.01747,61,61,3.25343
50,2.34006,2.52128,63,63,2.87149
39,19.1176,5.19167,49,49,4.47883
33,7.12054,9.80329,42,42,5.97674
50,9.4211,6.14522,63,63,2.58395
41,11.8364,1.35702,52,52,2.80033
45,6.67663,0.723161,57,57,3.73581
43,16.6055,3.22569,54,54,3.96592
38,14.2599,2.11707,48,48,4.87394
33,15.9968,0.641592,42,42,4.85363
43,0.351999,3.38672,54,54,3.87974
38,14.6967,7.97914,48,48,4.81075
49,17.048,0.624819,62,62,2.20965
34,13.8046,3.70723,43,43,3.60568
50,17.4751,8.87715,63,63,2.63262
33,3.06179,2.4917,42,42,5.18382
38,7.16225,0.789284,48,48,3.86567
47,7.67035,4.77435,59,59,2.77445
47,9.51818,5.57108,59,59,2.67368
43,8.5953,3.90168,54,54,3.03709
48,16.9284,4.83973,61,61,3.2236
38,11.9232,5.2659,48,48,4.0583
33,17.5262,9.00248,42,42,4.91989
50,9.65549,7.21827,63,63,2.80653
46,17.5482,0.613142,58,58,2.76091
37,3.7414,4.9393,47,47,3.67273
43,15.5856,8.58593,54,54,3.03756
40,18.188,5.08627,50,50,4.8442
49,4.88798,7.49989,62,62,1.69924
33,11.8383,0.0418194,42,42,5.03106
42,5.94292,3.38956,53,53,3.88386
39,13.0944,2.20227,49,49,4.38675
34,12.3294,4.53118,43,43,4.85904
44,0.179326,3.80124,56,56,5.24243
44,14.7003,6.63192,56,56,4.40811
41,19.6171,8.70473,52,52,3.17506
36,12.3086,9.17653,45,45,4.89256
46,7.63553,0.829734,58,58,1.7398
44,14.5442,9.47251,56,56,5.36562
38,6.06175,1.84345,48,48,5.2981
36,0.354731,2.3008,45,45,5.51998
33,11.2283,9.77994,42,42,5.69291
41,1.47234,6.78498,52,52,3.51115
49,8.15598,3.8468,62,62,2.04762
32,19.2445,7.78877,40,40,4.65371
32,5.26451,4.35246,40,40,4.43057
38,10.8751,7.08976,48,48,3.72678
46,16.1761,8.51963,58,58,2.39328
31,0.24183,9.68046,39,39,2.94025
39,12.198,2.7229,49,49,3.95693
42,1.50675,2.93392,53,53,4.19738
44,17.4245,7.77829,56,56,5.73708
34,1.11779,3.01215,43,43,4.05945
43,9.24294,8.28392,54,54,2.99059
37,5.26648,7.77356,47,47,3.477
35,19.5669,5.16825,44,44,4.77479
35,14.9469,1.07365,44,44,4.76971
40,16.5865,8.2351,50,50,4.26956
42,7.96258,2.28232,53,53,4.00755
39,5.29611,1.37059,49,49,4.70315
36,15.5804,0.794375,45,45,5.85961
35,7.48492,9.8661,44,44,4.72
36,4.80889,4.60449,45,45,4.41418
35,18.1509,4.09194,44,44,5.2763
35,11.6516,5.70589,44,44,4.08284
24,19.5924,2.07281,30570,30528,21.0946
36,9.55792,4.89225,45855,45816,15.8574
34,19.4105,4.85632,43308,14863,476.772
26,5.74398,6.36145,33118,33105,38.7388
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
85,15.587,9.10968,108271,108087,10.446
82,2.36024,8.10168,104450,104320,12.3472
89,18.6345,2.53344,113366,113334,13.2174
95,5.20901,4.01546,121009,120938,14.1047
41,10.619,6.66282,52,52,3.11299
48,2.85347,5.42809,61,61,3.4467
33,14.1955,7.05716,42,42,3.87076
35,17.205,9.49664,44,44,5.42114
42,7.9445,0.462986,53,53,3.50382
46,1.81786,8.5135,58,58,3.84814
40,16.6859,7.38079,50,50,5.83575
37,15.2141,5.81498,47,47,4.38314
32,3.85145,3.58853,40,40,5.24565
46,6.37887,9.27352,58,58,3.25764
35,7.18632,6.74606,44,44,4.62394
37,5.33804,5.82272,47,47,4.07141
47,1.06574,9.5244,59,59,2.57898
46,14.9796,7.70556,58,58,3.2597
35,4.69575,7.16881,44,44,4.13879
30,1.17382,2.22373,38,38,5.27953
43,14.9015,1.47667,54,54,3.12912
45,0.371003,9.96058,57,57,4.8068
31,15.6379,6.61309,39,39,3.4369
44,15.0326,0.772338,56,56,4.00459
34,0.0642338,8.90068,43,43,4.39514
34,10.1308,6.84273,43,43,3.93781
47,2.97342,6.03847,59,59,3.53234
42,10.3248,3.32599,53,53,3.47483
37,17.5653,9.71353,47,47,3.69457
31,17.897,9.83482,39,39,3.96083
48,7.19903,7.16892,61,61,3.39849
43,10.1877,5.71329,54,54,2.99038
41,16.5727,9.09453,52,52,3.72102
31,6.42519,8.43876,39,39,3.50551
47,8.44289,9.89501,59,59,3.77212
41,19.9026,3.04778,52,52,3.30243
43,14.7352,1.68941,54,54,3.66312
40,5.64419,7.57256,50,50,5.17786
43,0.545519,0.436842,54,54,3.39465
44,4.43169,5.01874,56,56,3.37463
50,19.6501,0.558486,63,63,1.85386
32,13.3402,3.41965,40,40,4.33661
42,14.772,6.93208,53,53,4.28172
31,5.80833,6.58415,39,39,2.84413
46,15.539,1.45395,58,58,3.04807
43,8.58209,7.20336,54,54,3.24726
33,14.9345,7.74182,42,42,4.2551
38,6.70712,2.26829,48,48,2.54052
48,17.1394,2.11601,61,61,3.71268
34,4.66288,2.91433,43,43,3.75394
45,7.17514,8.54907,57,57,4.34695
49,19.6943,9.95518,62,62,2.82036
40,16.2193,5.40059,50,50,6.21036
47,8.7233,9.51125,59,59,3.21906
45,11.8519,4.09822,57,57,4.53098
41,1.95951,6.55995,52,52,3.92924
33,15.3612,7.97248,42,42,3.66035
44,3.05518,1.6833,56,56,4.05838
50,2.06634,7.03751,63,63,2.08051
45,2.42336,6.61401,57,57,4.59722
30,7.0605,9.92778,38,38,5.54074
33,13.0638,6.78835,42,42,3.82615
46,16.0594,9.87675,58,58,3.56671
40,11.6587,3.51411,50,50,5.17248
36,16.8658,9.5778,45,45,4.41447
34,2.4131,0.627814,43,43,4.22453
49,10.9158,4.73531,62,62,3.06077
49,19.5228,7.32129,62,62,2.87139
45,2.68396,5.04482,57,57,4.89588
40,14.9388,4.34596,50,50,5.17915
35,15.4583,0.930994,44,44,4.95883
46,17.4958,4.85483,58,58,3.8629
44,14.4778,8.35847,56,56,3.08094
47,8.60746,7.81992,59,59,3.64971
35,9.5898,3.61218,44,44,4.79699
37,8.9021,8.40344,47,47,3.81366
47,6.7524,1.60327,59,59,3.44175
48,17.0116,6.5777,61,61,3.81729
45,12.209,6.97511,57,57,3.94234
39,6.09435,8.17947,49,49,4.54773
48,0.601707,1.90709,61,61,3.61891
30,5.86318,1.55535,38,38,5.65554
34,17.31,6.97873,43,43,4.51674
39,7.76194,1.91651,49,49,3.61067
35,18.4977,3.94905,44,44,4.77582
36,7.36627,1.88187,45,45,5.13399
49,17.3314,9.84247,62,62,2.57476
34,15.9733,4.65764,43,43,3.90154
39,1.64079,5.77454,49,49,3.44068
49,8.75722,8.14347,62,0,-nan
35,14.3834,4.04818,44,44,4.95564
37,15.4834,8.94158,47,47,3.64986
30,14.1889,2.44706,38,38,6.20319
30,9.92836,5.47167,38,38,5.26559
41,3.82164,4.10881,52,52,2.94939
36,10.3003,6.15036,45,45,4.51438
39,7.77134,7.39478,49,49,3.60816
40,18.5314,1.73103,50,50,4.48074
38,15.6744,4.3256,48,48,3.35688
32,10.9791,7.27972,40,40,3.90735
37,5.16234,4.14225,47,47,3.98983
47,9.43814,0.647685,59,59,3.19117
39,3.73312,6.52711,49,49,4.22225
49,5.34093,1.82774,62,62,2.59294
23,18.1347,9.36369,29296,29293,22.9129
30,7.38344,6.67026,38213,38169,23.6493
31,0.796976,2.34609,39487,39453,43.6801
28,0.439983,4.673,35665,35576,82.795
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
81,15.2927,5.71697,103176,103031,8.99566
94,9.18425,5.30843,119735,119717,12.3782
99,1.21001,6.70233,126104,125985,23.4572
82,6.88959,6.94982,104450,104362,10.1237
37,7.32696,1.77369,47,47,5.64057
38,5.71032,4.4566,48,48,3.35132
42,3.14183,3.52763,53,53,4.25125
35,5.01869,2.79642,44,44,5.12351
30,15.1409,6.49381,38,38,4.29183
44,9.93898,3.0811,56,56,2.47488
32,4.46485,3.87283,40,40,3.3915
50,2.89505,8.86928,63,63,3.04437
37,2.77487,9.82777,47,47,5.71162
49,12.1375,2.55843,62,62,2.64305
31,4.99873,9.86246,39,39,2.4423
50,17.6939,7.54423,63,63,3.24918
44,14.4702,6.15933,56,56,3.34411
35,17.3116,5.55255,44,44,4.2888
49,19.6754,6.98003,62,62,2.68858
42,17.2521,0.371985,53,53,4.67892
35,5.2282,7.57514,44,44,5.08095
44,19.0624,0.624612,56,56,3.97609
48,12.6804,8.3873,61,61,2.45831
35,0.0347091,2.82384,44,44,4.48553
33,17.4018,2.82739,42,42,4.0864
47,6.80622,8.63223,59,59,2.15995
30,3.17168,3.10769,38,38,6.78274
40,13.6797,0.214397,50,50,4.41944
37,0.0697148,6.36108,47,47,5.88497
44,19.0901,3.15715,56,56,3.09931
50,9.01234,4.9802,63,63,2.38136
31,12.2003,8.09422,39,39,3.80212
43,19.0108,4.36747,54,54,3.02363
50,0.186789,3.66797,63,63,2.02806
32,10.3391,8.55468,40,40,3.76217
38,18.5628,7.91766,48,48,3.78342
34,3.71758,0.468714,43,43,2.40067
37,7.35379,8.0774,47,47,5.19833
37,4.58187,8.466,47,47,5.62415
39,3.39373,2.01996,49,49,3.41828
50,16.96,8.59575,63,63,3.0539
46,7.56297,1.64762,58,58,1.41089
30,2.42344,4.06087,38,38,5.33933
32,2.19557,7.02308,40,40,3.58764
30,19.2416,1.55088,38,38,6.01544
41,10.4876,3.68361,52,52,2.53157
45,13.2634,2.25789,57,57,3.32958
37,19.1542,2.41951,47,47,5.79494
43,18.2821,3.59038,54,54,2.72123
45,8.97376,2.44194,57,57,3.50409
30,19.6535,9.119,38,38,5.38878
49,2.34054,9.28549,62,62,3.52524
46,18.6338,7.094,58,58,2.30864
44,19.9716,0.1453,56,56,3.42678
37,0.641988,5.7048,47,47,5.07221
43,16.7569,2.33062,54,54,2.69304
41,3.0519,1.17067,52,52,3.30578
41,16.5922,7.79552,52,52,2.66738
35,15.5375,0.173331,44,44,5.11874
42,7.9182,8.38829,53,0,-nan
42,2.19795,4.58961,53,53,4.58068
33,8.60142,4.57423,42,42,3.38841
41,2.46338,2.53516,52,52,3.24329
33,5.76928,6.41502,42,42,3.56319
35,9.99012,4.21631,44,44,4.41712
47,9.24073,2.66964,59,59,2.28136
38,3.64347,4.3843,48,48,3.73025
49,14.1577,7.14275,62,62,3.62031
37,13.5295,0.0478237,47,47,4.87742
38,3.93475,5.30236,48,48,4.69772
31,17.8222,9.65972,39,39,2.95673
37,2.66221,5.17848,47,47,5.10677
43,8.77636,2.9157,54,54,2.59059
49,2.51464,9.00791,62,62,3.33127
49,19.5625,8.51969,62,62,3.50814
37,5.49547,7.63035,47,47,4.63827
48,5.86927,2.37682,61,61,3.18023
31,19.479,3.68288,39,39,3.43647
30,18.3563,2.10682,38,38,6.00479
43,11.834,4.05809,54,54,3.33179
42,9.97524,4.03424,53,53,2.34834
39,10.254,6.32566,49,49,1.79925
40,6.464,0.110655,50,50,4.8178
47,16.2794,6.0443,59,59,2.26811
38,11.7309,3.54564,48,48,4.25778
34,3.85739,6.67399,43,43,2.76155
30,18.4869,1.16527,38,38,6.22478
37,11.7049,9.63483,47,47,5.57705
40,11.0835,8.82617,50,50,4.31481
35,16.0077,3.35303,44,44,4.88409
47,11.3423,0.318028,59,59,2.67604
41,9.84892,4.87101,52,52,2.84886
39,19.1348,6.6102,49,49,3.66737
44,14.5903,3.16983,56,56,2.79254
47,8.07642,3.04942,59,59,2.49262
38,5.65362,1.22702,48,48,4.65487
38,18.956,6.55441,48,48,3.66079
38,9.10006,1.17975,48,48,4.45402
37,6.05277,7.28066,47,47,5.98739
49,6.37772,3.76502,62,62,3.51203
39,2.83986,8.41841,49,49,3.0204
37,14.0674,6.69083,47,47,4.96604
42,9.31533,8.96223,53,53,4.18996
42,19.0304,7.94959,53,53,3.40075
22,16.677,6.65463,28023,27996,16.5944
24,5.20906,8.44826,30570,30542,25.331
