scenarios,1
seeds per scenario,20
notes,wifin_naive. 4-100-4
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
38,10.7138,3.19381,48,48,3.3816
46,3.42931,9.68471,58,58,4.37298
31,2.1805,7.76156,39,39,2.76932
50,16.9048,5.7724,63,63,4.76289
35,7.54797,3.12326,44,44,4.00433
43,13.1245,6.54553,54,54,3.23028
43,19.946,5.92388,54,54,3.90564
48,2.13771,6.18979,61,61,4.0942
32,6.81991,8.00266,40,40,5.0155
42,11.3785,7.52173,53,53,3.87761
41,0.858071,5.25634,52,52,3.23577
34,5.26191,3.5684,43,43,2.84404
37,18.8059,6.57224,47,47,4.37696
33,18.8058,5.55321,42,42,3.59879
46,4.4,8.32035,58,58,4.84799
41,8.5832,7.01371,52,52,3.77015
50,10.4101,8.40959,63,63,4.81878
39,16.4495,0.507741,49,49,3.53544
47,4.16613,8.41686,59,59,2.61515
46,0.259389,4.82838,58,58,4.7638
46,0.728607,1.06627,58,58,4.89658
50,0.960229,1.28246,63,63,4.89772
50,1.61866,9.67732,63,63,4.08178
41,16.9186,1.66341,52,52,3.14037
50,12.5689,6.21843,63,63,5.03832
30,7.41947,4.80383,38,38,6.16745
39,17.2618,6.26935,49,49,4.37908
49,9.10915,2.63378,62,62,2.58181
36,6.56076,8.62714,45,45,4.99207
38,3.73043,6.9749,48,48,4.61592
38,16.6914,7.67202,48,48,4.29209
32,2.77034,3.47728,40,40,5.61611
46,4.59817,5.17984,58,58,4.46787
36,8.90716,7.23443,45,45,4.52503
43,8.18207,4.49416,54,54,3.5487
37,0.443813,9.51694,47,47,4.80022
42,6.51104,1.28037,53,53,4.34342
32,10.9134,5.6448,40,40,5.54118
43,10.4436,9.24297,54,54,3.80886
44,15.2165,1.91035,56,56,2.5666
40,4.3682,1.02374,50,50,5.2509
46,15.103,2.46039,58,58,4.56882
32,0.00491544,6.13921,40,40,4.72884
50,0.983407,8.03562,63,63,4.89303
38,19.3016,5.03287,48,48,3.98466
49,18.9552,0.520395,62,62,2.43348
50,6.00273,6.01605,63,63,5.00747
39,16.8303,3.56022,49,49,4.11621
45,17.2838,0.129545,57,57,3.7346
37,12.9789,3.06794,47,47,4.213
40,9.69916,3.98228,50,50,5.23937
35,2.52818,1.49585,44,44,5.23035
42,10.2851,8.50906,53,53,4.40543
32,7.14183,8.157,40,40,4.3539
39,7.61992,6.44842,49,49,3.95579
46,3.13588,4.66495,58,58,4.02008
50,3.108,3.39854,63,63,5.08789
32,8.2997,2.47393,40,40,5.25097
31,0.693989,4.45106,39,39,3.11046
30,13.6921,5.40543,38,38,5.79857
43,5.56497,5.56264,54,54,3.47873
45,1.40197,2.71342,57,57,3.68716
38,12.7097,4.55114,48,48,4.77171
42,13.0472,4.74895,53,53,4.71073
37,3.86993,3.56798,47,47,4.30467
43,19.7553,7.3052,54,54,3.67939
31,6.54782,8.96865,39,39,3.38942
45,18.0211,5.2238,57,57,4.04773
38,14.4052,5.7945,48,48,4.45276
37,11.2809,4.67924,47,47,3.55225
37,6.80254,8.34648,47,47,4.49915
50,8.88686,5.84358,63,63,4.89774
42,3.0323,0.756167,53,53,4.52943
48,16.2563,3.93611,61,61,4.15519
41,14.1612,2.50547,52,52,3.32625
48,9.38462,1.33844,61,61,3.51894
50,14.4525,7.03768,63,63,4.99924
45,10.9213,6.47495,57,57,3.65857
46,1.40429,6.78653,58,58,4.86562
35,10.5834,7.34034,44,44,4.31715
28,3.96544,0.200063,35665,35663,20.049
34,16.0812,9.55818,43308,43297,14.5928
23,15.2512,2.38712,29296,29257,17.2151
20,1.65599,1.42686,25475,25429,17.8963
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
96,16.4696,9.28775,122283,122246,2.47829
85,1.88819,6.48136,108271,108165,2.54368
99,10.9076,0.0267904,126104,125975,2.71782
92,0.167165,5.21234,117187,66,53.582
30,0.495197,1.33028,38,38,6.76007
36,14.2828,8.34246,45,45,4.14514
49,7.3564,7.64572,62,62,3.33872
34,13.764,9.59735,43,43,4.37087
35,6.35562,2.37037,44,44,5.6409
30,17.4543,4.81081,38,38,5.80439
42,13.3486,7.90465,53,53,3.67924
39,12.1713,6.65199,49,49,4.36448
35,7.0812,4.87082,44,44,5.30388
39,9.10314,9.41882,49,49,4.52359
46,13.7491,7.39687,58,58,2.92454
40,8.27043,0.658173,50,50,4.68311
35,0.852611,9.61949,44,44,6.38881
39,7.98369,4.16444,49,49,4.27771
34,19.7566,7.73503,43,43,4.63179
34,12.9391,7.77898,43,43,5.4756
44,3.92121,3.18137,56,56,3.25603
46,4.2968,7.96849,58,58,2.98418
44,4.51033,1.29048,56,56,3.5252
50,0.0260846,4.61788,63,63,3.05521
37,8.05145,7.12051,47,47,3.60431
38,0.104693,1.47421,48,48,3.47539
35,2.37876,4.83078,44,44,6.21739
48,0.259826,2.66081,61,61,3.17484
35,10.0523,9.77081,44,44,5.81524
35,14.3177,9.86786,44,44,6.02125
45,1.75931,3.73516,57,57,4.36956
36,4.15021,8.57067,45,45,4.72023
34,9.25812,3.2756,43,43,4.09787
39,5.14017,2.75099,49,49,3.68198
47,2.75436,3.91601,59,59,2.8304
30,3.9221,8.43823,38,38,6.83634
49,7.78821,5.35155,62,62,2.32834
30,0.515396,6.05805,38,38,6.21591
40,8.43635,6.34952,50,50,4.56084
37,7.54535,4.01498,47,47,3.03614
50,7.72,6.4468,63,63,2.83438
32,10.6723,8.73572,40,40,3.83139
35,11.8176,5.54565,44,44,5.95263
47,16.6466,5.26731,59,59,2.93184
30,4.4312,1.1632,38,38,6.15131
48,2.86569,7.76271,61,61,3.19327
41,19.9476,4.19344,52,52,3.7013
40,9.3657,1.81463,50,50,4.51439
45,13.7115,7.6928,57,57,4.20538
41,11.7303,4.33144,52,52,2.84817
46,9.74011,6.83928,58,58,3.12681
49,11.7554,1.96415,62,62,2.76962
42,8.97544,0.320503,53,53,4.53353
35,14.9787,7.609,44,44,6.26127
30,5.48149,9.2786,38,38,6.01475
34,17.5676,9.24795,43,43,5.31319
33,12.2889,8.37798,42,42,3.33943
33,2.44417,3.34665,42,42,3.81341
50,1.65311,7.62999,63,63,3.29405
34,5.93865,1.29122,43,43,4.57803
34,1.64849,5.94219,43,43,4.84933
32,6.45107,3.43067,40,40,3.64317
38,16.8475,1.90139,48,48,2.82837
38,9.32696,4.81126,48,48,3.51275
39,17.4926,5.66224,49,49,4.19977
38,1.93052,4.50222,48,48,3.40217
41,12.7326,5.78825,52,52,3.82446
50,15.6182,7.85708,63,63,3.32849
30,10.1471,0.0358678,38,38,7.78693
47,7.95109,1.4768,59,59,2.84362
47,8.36663,4.74477,59,59,3.58269
30,1.99669,3.88387,38,38,7.13287
45,11.5823,4.68678,57,57,4.0165
39,6.88593,4.25593,49,49,3.41609
34,19.6718,8.88978,43,43,5.43116
35,19.1217,0.72276,44,44,6.49368
43,9.4019,9.2826,54,54,2.17989
36,9.60931,5.26219,45,45,4.27566
46,13.7672,1.58013,58,58,2.33085
50,8.8755,0.543569,63,63,2.90652
44,12.4814,5.52569,56,56,3.6898
42,12.6905,7.24425,53,53,4.07622
37,9.84806,7.58299,47,47,2.89338
37,2.20955,9.53323,47,47,3.04617
47,18.7981,5.15923,59,59,2.8975
43,17.893,7.50553,54,54,3.21829
41,13.8652,5.87399,52,52,3.90566
45,8.77871,9.72614,57,57,4.50356
37,13.3126,6.61962,47,47,3.41299
50,7.0058,2.51481,63,63,2.93042
42,3.50674,5.23855,53,53,4.18348
48,12.3867,1.15329,61,61,3.01404
47,19.3512,9.95764,59,59,3.12993
30,15.9427,2.37735,38,38,5.91585
43,11.0573,7.28709,54,54,3.03679
31,4.24021,0.920291,39,39,2.75963
41,14.2171,9.91579,52,52,3.94588
46,6.8251,3.38483,58,58,3.25825
41,4.53955,5.46048,52,52,3.07165
44,4.78326,7.82379,56,56,3.21777
31,12.1299,1.31383,39,39,2.34692
35,15.5505,2.51815,44,44,5.05029
49,6.9865,9.2217,62,62,3.23228
49,4.27277,3.46219,62,62,2.04181
26,2.50777,7.49094,33118,33105,9.32182
28,13.9068,1.33618,35665,35602,5.7967
20,16.6376,9.87689,25475,25468,12.7066
22,16.352,9.73841,28023,27985,10.9999
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
92,16.1754,5.89505,117187,116895,58.6273
98,8.71221,3.68812,124830,124779,32.814
89,13.4831,4.19564,113366,113288,21.4826
100,1.84785,8.14669,127377,127159,40.7593
47,17.2031,6.44114,59,59,2.70637
47,17.1397,7.37102,59,59,2.30872
37,16.3028,4.1162,47,47,3.26618
34,1.57774,2.89713,43,43,3.85302
45,13.5519,8.40124,57,57,3.82363
49,5.57542,9.37841,62,62,3.18485
34,1.12774,4.3967,43,43,4.29246
31,19.8522,9.70628,39,39,3.4535
41,6.00462,1.11006,52,52,3.05791
41,14.8616,2.70374,52,52,2.98367
43,11.5615,0.513266,54,54,3.07053
32,0.626301,2.37969,40,40,6.87559
32,14.2571,6.25447,40,40,5.69596
48,10.3157,2.01148,61,61,4.94669
48,14.7363,7.5463,61,61,4.54269
47,9.01731,5.92723,59,59,2.01134
37,14.248,9.27979,47,47,2.85619
46,2.98824,8.63252,58,58,2.96448
40,1.55282,3.0647,50,50,5.02713
41,5.02819,6.66938,52,52,3.47549
36,5.38904,1.04722,45,45,5.67605
30,16.7801,3.26372,38,38,6.42894
39,2.57702,1.89999,49,49,3.60652
46,3.61474,9.54917,58,58,3.36068
36,12.5567,6.41837,45,45,6.43781
48,15.5107,3.1902,61,61,4.13212
46,3.57251,1.5464,58,58,3.42476
45,6.16271,0.951541,57,57,4.28212
36,11.6962,8.54859,45,45,6.09427
37,18.9018,7.98025,47,47,3.42801
33,4.65053,2.57567,42,42,4.38784
48,2.58229,3.30811,61,61,5.47206
40,16.7706,4.1308,50,50,5.41796
47,2.225,6.56289,59,59,2.33867
34,12.4728,4.37862,43,43,4.18703
32,6.50739,1.01625,40,40,6.40181
50,5.03003,4.48406,63,63,2.83373
46,4.89488,6.96369,58,58,3.42538
44,19.4691,2.6745,56,56,3.55129
49,13.0339,5.70629,62,62,2.59873
35,8.13379,1.26008,44,44,2.82463
46,4.77116,4.24291,58,58,3.38154
31,18.2765,8.70957,39,39,3.35635
39,1.81281,1.96585,49,49,3.0767
39,14.8541,9.16722,49,49,3.96117
32,16.0411,3.85905,40,40,6.22458
32,2.21842,7.40921,40,40,6.25629
49,14.4017,1.29451,62,62,2.639
48,11.39,2.01387,61,61,5.05871
32,6.22691,8.24305,40,40,6.8069
42,14.2717,0.88512,53,53,4.32799
36,12.365,5.01862,45,45,6.58053
40,19.9796,1.57616,50,50,5.39977
30,15.9812,9.45887,38,38,5.94151
36,15.1243,0.765809,45,45,5.99339
30,11.4336,3.0655,38,38,6.35633
46,16.7858,0.604074,58,58,4.09208
32,1.9886,1.2166,40,40,5.49814
34,3.25155,4.55986,43,43,3.96433
31,3.43757,7.71223,39,39,3.72741
38,10.6169,0.300746,48,48,3.44408
30,8.75805,6.5441,38,38,6.38632
30,5.46034,5.43724,38,38,5.09889
50,10.2531,7.67848,63,63,1.45506
42,0.992784,5.03887,53,53,4.26826
44,16.947,2.43315,56,56,3.35943
43,10.7305,3.47355,54,54,3.0604
42,7.16301,4.20752,53,53,4.00651
45,5.88081,9.24401,57,57,3.47398
42,0.793107,5.44393,53,53,4.80541
48,9.64448,3.79723,61,61,4.34892
36,15.7151,9.94967,45,45,5.87994
45,8.51877,0.0561926,57,57,4.61256
40,12.0767,2.36738,50,50,4.98556
32,19.9145,6.71179,40,40,5.35797
32,14.6151,6.42219,40,40,6.74277
39,1.85485,7.65279,49,49,3.33049
31,17.0815,2.01461,39,39,3.49678
43,19.002,0.71492,54,54,3.31323
45,10.727,3.66097,57,57,4.1801
50,12.0313,4.75582,63,63,1.7422
41,14.3841,2.29765,52,52,3.00841
43,15.0206,7.19678,54,54,2.81912
49,4.51022,4.70332,62,62,2.76081
38,2.75536,9.67126,48,48,3.55008
36,14.2563,7.72437,45,45,5.64604
33,0.465659,1.50844,42,42,4.19397
31,6.75222,7.08272,39,39,3.96994
34,4.29706,4.12078,43,43,4.34125
44,0.604606,0.0754568,56,56,3.51016
49,15.3121,6.22764,62,62,3.06469
33,19.5936,5.99695,42,42,4.01609
41,5.40182,9.07547,52,52,3.60771
44,17.3938,2.83355,56,56,4.42027
40,14.9179,8.41554,50,50,4.93752
40,0.181904,4.30908,50,50,5.94921
33,9.80739,5.58994,42,42,3.10962
46,0.179746,8.56134,58,58,3.83278
32,12.5687,1.65682,40,40,6.06796
42,17.9622,9.58404,53,53,4.85182
25,1.0501,4.78188,31844,31798,49.4159
22,11.7323,3.11419,28023,27974,28.3365
38,18.0241,7.36661,48403,48294,73.9241
24,11.048,8.04996,30570,30547,17.8657
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
89,15.8812,2.50239,113366,113330,22.1701
90,15.5362,0.894871,114640,114491,24.202
99,16.0588,8.36454,126104,126012,14.9263
87,3.52843,1.0811,110818,110798,18.1007
44,13.9111,1.55201,56,56,3.92999
37,19.9965,6.39953,47,47,3.84017
45,5.24912,0.586679,57,57,3.42943
34,9.39139,6.19686,43,43,4.14183
33,0.748241,4.43211,42,42,5.55246
47,13.6966,3.94595,59,59,2.94492
47,8.90675,0.88874,59,59,3.07682
45,7.53318,2.76063,57,57,3.82111
47,4.92803,7.34929,59,59,2.89286
44,0.620262,5.9886,56,56,5.32547
39,9.37392,3.62966,49,49,3.84029
45,12.9822,4.1012,57,57,4.2276
50,7.6614,2.88941,63,63,2.68777
37,12.6476,9.85852,47,47,3.89296
41,9.71608,7.35753,52,52,3.62784
38,5.09557,4.07548,48,48,4.33645
50,4.5747,5.37826,63,63,2.70129
45,1.67967,9.29655,57,57,3.82293
35,18.5954,4.83892,44,44,5.3696
32,10.0304,8.72089,40,40,4.40448
35,2.72664,4.97398,44,44,5.34874
42,13.4555,5.05322,53,53,3.77459
43,2.77527,8.96926,54,54,3.33805
44,6.96976,6.43758,56,56,4.96517
36,15.0611,3.06597,45,45,5.63461
39,16.7038,6.51248,49,49,4.89861
47,5.38582,9.35768,59,59,2.66212
34,8.17521,3.33242,43,43,4.69321
39,14.1344,3.82153,49,49,4.43639
34,12.6635,3.20951,43,43,3.67358
40,6.54671,1.23534,50,50,5.05439
44,1.24238,8.17794,56,56,5.01064
31,5.75289,2.91011,39,39,3.26141
44,3.93459,7.06773,56,56,5.52745
49,16.5092,2.40773,62,62,1.97527
48,5.46954,8.01747,61,61,2.69504
50,2.34006,2.52128,63,63,2.59781
39,19.1176,5.19167,49,49,4.40572
33,7.12054,9.80329,42,42,5.71277
50,9.4211,6.14522,63,63,2.71042
41,11.8364,1.35702,52,52,2.94397
45,6.67663,0.723161,57,57,3.42809
43,16.6055,3.22569,54,54,3.73968
38,14.2599,2.11707,48,48,4.54035
33,15.9968,0.641592,42,42,5.74285
43,0.351999,3.38672,54,54,2.80758
38,14.6967,7.97914,48,48,5.30209
49,17.048,0.624819,62,62,2.2463
34,13.8046,3.70723,43,43,4.39195
50,17.4751,8.87715,63,63,2.25917
33,3.06179,2.4917,42,42,5.71351
38,7.16225,0.789284,48,48,4.50026
47,7.67035,4.77435,59,59,2.61881
47,9.51818,5.57108,59,59,2.3162
43,8.5953,3.90168,54,54,3.78552
48,16.9284,4.83973,61,61,2.71673
38,11.9232,5.2659,48,48,4.09236
33,17.5262,9.00248,42,42,4.2153
50,9.65549,7.21827,63,63,2.52961
46,17.5482,0.613142,58,58,2.57675
37,3.7414,4.9393,47,47,3.81918
43,15.5856,8.58593,54,54,2.99316
40,18.188,5.08627,50,50,4.31708
49,4.88798,7.49989,62,62,2.1976
33,11.8383,0.0418194,42,42,4.62844
42,5.94292,3.38956,53,53,3.27114
39,13.0944,2.20227,49,49,4.45813
34,12.3294,4.53118,43,43,4.62543
44,0.179326,3.80124,56,56,4.06179
44,14.7003,6.63192,56,56,4.83068
41,19.6171,8.70473,52,52,3.26707
36,12.3086,9.17653,45,45,4.32554
46,7.63553,0.829734,58,58,2.1309
44,14.5442,9.47251,56,56,4.32667
38,6.06175,1.84345,48,48,4.25991
36,0.354731,2.3008,45,45,5.37712
33,11.2283,9.77994,42,42,5.5246
41,1.47234,6.78498,52,52,3.37286
49,8.15598,3.8468,62,62,2.31289
32,19.2445,7.78877,40,40,4.48359
32,5.26451,4.35246,40,40,4.87428
38,10.8751,7.08976,48,48,4.10962
46,16.1761,8.51963,58,58,1.88554
31,0.24183,9.68046,39,39,2.48282
39,12.198,2.7229,49,49,3.66437
42,1.50675,2.93392,53,53,3.4785
44,17.4245,7.77829,56,56,5.10568
34,1.11779,3.01215,43,43,4.49067
43,9.24294,8.28392,54,54,3.60047
37,5.26648,7.77356,47,47,3.7688
35,19.5669,5.16825,44,44,4.41743
35,14.9469,1.07365,44,44,5.18445
40,16.5865,8.2351,50,50,4.28111
42,7.96258,2.28232,53,53,4.14403
39,5.29611,1.37059,49,49,4.35218
36,15.5804,0.794375,45,45,4.70644
35,7.48492,9.8661,44,44,4.70489
36,4.80889,4.60449,45,45,5.25068
35,18.1509,4.09194,44,44,4.79896
35,11.6516,5.70589,44,44,4.91832
24,19.5924,2.07281,30570,29794,182.374
36,9.55792,4.89225,45855,45851,31.3254
34,19.4105,4.85632,43308,39185,702.474
26,5.74398,6.36145,33118,32923,135.077
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
85,15.587,9.10968,108271,108150,7.28298
82,2.36024,8.10168,104450,104414,12.088
89,18.6345,2.53344,113366,113246,23.3281
95,5.20901,4.01546,121009,120903,20.5833
41,10.619,6.66282,52,52,3.90113
48,2.85347,5.42809,61,61,3.42779
33,14.1955,7.05716,42,42,4.55326
35,17.205,9.49664,44,44,4.69047
42,7.9445,0.462986,53,53,4.34591
46,1.81786,8.5135,58,58,3.25413
40,16.6859,7.38079,50,50,4.6526
37,15.2141,5.81498,47,47,3.94405
32,3.85145,3.58853,40,40,4.7563
46,6.37887,9.27352,58,58,2.9618
35,7.18632,6.74606,44,44,5.04543
37,5.33804,5.82272,47,47,4.05307
47,1.06574,9.5244,59,59,3.07862
46,14.9796,7.70556,58,58,3.67643
35,4.69575,7.16881,44,44,4.97741
30,1.17382,2.22373,38,38,5.9381
43,14.9015,1.47667,54,54,3.39827
45,0.371003,9.96058,57,57,5.23147
31,15.6379,6.61309,39,39,3.50757
44,15.0326,0.772338,56,56,3.71382
34,0.0642338,8.90068,43,43,4.44701
34,10.1308,6.84273,43,43,3.75155
47,2.97342,6.03847,59,59,3.23985
42,10.3248,3.32599,53,53,4.38508
37,17.5653,9.71353,47,47,3.98837
31,17.897,9.83482,39,39,3.09642
48,7.19903,7.16892,61,61,2.87831
43,10.1877,5.71329,54,54,2.92058
41,16.5727,9.09453,52,52,3.429
31,6.42519,8.43876,39,39,3.78718
47,8.44289,9.89501,59,59,2.83977
41,19.9026,3.04778,52,52,3.42017
43,14.7352,1.68941,54,54,3.3839
40,5.64419,7.57256,50,50,4.55971
43,0.545519,0.436842,54,54,2.85664
44,4.43169,5.01874,56,56,4.2894
50,19.6501,0.558486,63,63,1.07352
32,13.3402,3.41965,40,40,4.78187
42,14.772,6.93208,53,53,4.28937
31,5.80833,6.58415,39,39,2.72288
46,15.539,1.45395,58,58,3.23933
43,8.58209,7.20336,54,54,3.45479
33,14.9345,7.74182,42,42,3.78581
38,6.70712,2.26829,48,48,3.63576
48,17.1394,2.11601,61,61,3.17111
34,4.66288,2.91433,43,43,3.47885
45,7.17514,8.54907,57,57,3.91471
49,19.6943,9.95518,62,62,2.97912
40,16.2193,5.40059,50,50,5.63266
47,8.7233,9.51125,59,59,3.45526
45,11.8519,4.09822,57,57,4.3421
41,1.95951,6.55995,52,52,3.08534
33,15.3612,7.97248,42,42,4.52428
44,3.05518,1.6833,56,56,3.68058
50,2.06634,7.03751,63,63,1.63979
45,2.42336,6.61401,57,57,4.23534
30,7.0605,9.92778,38,38,6.01099
33,13.0638,6.78835,42,42,4.28904
46,16.0594,9.87675,58,58,3.25173
40,11.6587,3.51411,50,50,5.28598
36,16.8658,9.5778,45,45,5.33031
34,2.4131,0.627814,43,43,4.69794
49,10.9158,4.73531,62,62,3.17899
49,19.5228,7.32129,62,62,3.19991
45,2.68396,5.04482,57,57,4.95262
40,14.9388,4.34596,50,50,4.83593
35,15.4583,0.930994,44,44,5.80144
46,17.4958,4.85483,58,58,3.28948
44,14.4778,8.35847,56,56,3.70086
47,8.60746,7.81992,59,59,3.13356
35,9.5898,3.61218,44,44,4.45228
37,8.9021,8.40344,47,47,4.0293
47,6.7524,1.60327,59,59,3.47489
48,17.0116,6.5777,61,61,3.43465
45,12.209,6.97511,57,57,3.94473
39,6.09435,8.17947,49,49,4.75618
48,0.601707,1.90709,61,61,4.20006
30,5.86318,1.55535,38,38,6.572
34,17.31,6.97873,43,43,4.70391
39,7.76194,1.91651,49,49,3.68838
35,18.4977,3.94905,44,44,5.11365
36,7.36627,1.88187,45,45,4.53094
49,17.3314,9.84247,62,62,2.33358
34,15.9733,4.65764,43,43,4.12726
39,1.64079,5.77454,49,49,4.29984
49,8.75722,8.14347,62,62,2.95297
35,14.3834,4.04818,44,44,5.20111
37,15.4834,8.94158,47,47,4.39247
30,14.1889,2.44706,38,38,5.59885
30,9.92836,5.47167,38,38,4.96724
41,3.82164,4.10881,52,52,2.85552
36,10.3003,6.15036,45,45,4.50551
39,7.77134,7.39478,49,49,3.23925
40,18.5314,1.73103,50,50,5.67404
38,15.6744,4.3256,48,48,3.36576
32,10.9791,7.27972,40,40,3.72812
37,5.16234,4.14225,47,47,4.15788
47,9.43814,0.647685,59,59,3.58456
39,3.73312,6.52711,49,49,3.92516
49,5.34093,1.82774,62,62,2.77154
23,18.1347,9.36369,29296,29278,33.8709
30,7.38344,6.67026,38213,38146,23.213
31,0.796976,2.34609,39487,39483,56.4894
28,0.439983,4.673,35665,35628,50.8832
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
81,15.2927,5.71697,103176,103147,18.9826
94,9.18425,5.30843,119735,119677,3.47522
99,1.21001,6.70233,126104,125905,39.6809
82,6.88959,6.94982,104450,104424,14.0669
37,7.32696,1.77369,47,47,5.85027
38,5.71032,4.4566,48,48,4.19116
42,3.14183,3.52763,53,53,4.12283
35,5.01869,2.79642,44,44,4.87522
30,15.1409,6.49381,38,38,4.98473
44,9.93898,3.0811,56,56,2.89485
32,4.46485,3.87283,40,40,4.70875
50,2.89505,8.86928,63,63,2.93188
37,2.77487,9.82777,47,47,5.44964
49,12.1375,2.55843,62,62,3.52049
31,4.99873,9.86246,39,39,3.43939
50,17.6939,7.54423,63,63,2.98583
44,14.4702,6.15933,56,56,2.75762
35,17.3116,5.55255,44,44,5.03314
49,19.6754,6.98003,62,62,3.85632
42,17.2521,0.371985,53,53,4.41231
35,5.2282,7.57514,44,44,5.10663
44,19.0624,0.624612,56,56,3.42039
48,12.6804,8.3873,61,61,2.13725
35,0.0347091,2.82384,44,44,6.35083
33,17.4018,2.82739,42,42,2.96649
47,6.80622,8.63223,59,59,2.53586
30,3.17168,3.10769,38,38,6.2745
40,13.6797,0.214397,50,50,4.40653
37,0.0697148,6.36108,47,47,5.21955
44,19.0901,3.15715,56,56,3.42749
50,9.01234,4.9802,63,63,1.90865
31,12.2003,8.09422,39,39,3.26741
43,19.0108,4.36747,54,54,3.04217
50,0.186789,3.66797,63,63,2.3165
32,10.3391,8.55468,40,40,3.86861
38,18.5628,7.91766,48,48,4.76244
34,3.71758,0.468714,43,43,3.77248
37,7.35379,8.0774,47,47,4.80045
37,4.58187,8.466,47,47,6.11675
39,3.39373,2.01996,49,49,3.58758
50,16.96,8.59575,63,63,2.39295
46,7.56297,1.64762,58,58,1.39524
30,2.42344,4.06087,38,38,5.23798
32,2.19557,7.02308,40,40,4.51246
30,19.2416,1.55088,38,38,4.68471
41,10.4876,3.68361,52,52,2.62476
45,13.2634,2.25789,57,57,3.45676
37,19.1542,2.41951,47,47,5.99666
43,18.2821,3.59038,54,54,2.97045
45,8.97376,2.44194,57,57,3.11851
30,19.6535,9.119,38,38,5.01151
49,2.34054,9.28549,62,62,3.82639
46,18.6338,7.094,58,58,1.65892
44,19.9716,0.1453,56,56,4.21131
37,0.641988,5.7048,47,47,6.0798
43,16.7569,2.33062,54,54,3.25427
41,3.0519,1.17067,52,52,3.02798
41,16.5922,7.79552,52,52,3.43548
35,15.5375,0.173331,44,44,5.48306
42,7.9182,8.38829,53,53,4.20181
42,2.19795,4.58961,53,53,4.70073
33,8.60142,4.57423,42,42,3.60043
41,2.46338,2.53516,52,52,3.75033
33,5.76928,6.41502,42,42,3.60328
35,9.99012,4.21631,44,44,4.90483
47,9.24073,2.66964,59,59,2.58436
38,3.64347,4.3843,48,48,4.1625
49,14.1577,7.14275,62,62,2.87242
37,13.5295,0.0478237,47,47,4.7827
38,3.93475,5.30236,48,48,4.4083
31,17.8222,9.65972,39,39,2.72681
37,2.66221,5.17848,47,47,5.69174
43,8.77636,2.9157,54,54,2.72141
49,2.51464,9.00791,62,62,2.7461
49,19.5625,8.51969,62,62,3.50271
37,5.49547,7.63035,47,47,5.83445
48,5.86927,2.37682,61,61,2.97986
31,19.479,3.68288,39,39,3.25541
30,18.3563,2.10682,38,38,6.26254
43,11.834,4.05809,54,54,2.36318
42,9.97524,4.03424,53,53,2.43123
39,10.254,6.32566,49,49,1.69578
40,6.464,0.110655,50,50,3.82421
47,16.2794,6.0443,59,59,2.45092
38,11.7309,3.54564,48,48,4.28721
34,3.85739,6.67399,43,43,3.91065
30,18.4869,1.16527,38,38,5.84784
37,11.7049,9.63483,47,47,5.44178
40,11.0835,8.82617,50,50,3.96634
35,16.0077,3.35303,44,44,5.79423
47,11.3423,0.318028,59,59,2.67679
41,9.84892,4.87101,52,52,2.68783
39,19.1348,6.6102,49,49,3.7954
44,14.5903,3.16983,56,56,3.41798
47,8.07642,3.04942,59,59,2.24512
38,5.65362,1.22702,48,48,4.62725
38,18.956,6.55441,48,48,4.65695
38,9.10006,1.17975,48,48,4.23816
37,6.05277,7.28066,47,47,6.03642
49,6.37772,3.76502,62,62,2.91659
39,2.83986,8.41841,49,49,3.43644
37,14.0674,6.69083,47,47,5.19821
42,9.31533,8.96223,53,53,4.82865
42,19.0304,7.94959,53,53,4.40584
22,16.677,6.65463,28023,27997,15.0868
24,5.20906,8.44826,30570,30562,19.2837
