scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 2-100-6
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
30,5.20906,8.44826,38213,38180,14.7342
24,2.18351,9.8358,30570,30557,15.9555
30,15.136,2.98455,38213,38212,11.2541
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
98,14.9986,2.32431,124830,124694,0.685456
86,16.0083,2.51524,109545,136,830.026
34,3.78567,0.871234,43,43,5.58026
49,8.57017,9.88417,62,62,3.54321
50,4.03488,6.88455,63,63,2.24011
35,8.56728,3.48516,44,44,4.42637
40,12.0882,9.99811,50,50,4.70738
42,12.8323,6.09621,53,53,4.68695
45,2.33712,2.52468,57,57,3.41849
42,18.0602,7.64864,53,0,-nan
43,12.244,0.364876,54,54,2.46512
30,10.576,1.92363,38,38,4.9289
48,1.69828,6.067,61,61,2.63483
43,17.896,5.84329,54,54,3.03975
41,2.81114,2.97885,52,52,3.05519
44,10.0498,9.26574,56,56,2.77158
42,7.87452,2.79427,53,53,4.61717
34,19.6435,3.39959,43,43,5.68862
49,14.6552,6.79131,62,62,3.71646
44,13.3303,8.52024,56,56,3.76274
44,15.555,3.67356,56,56,2.91978
47,17.7539,1.28864,59,59,2.74381
32,9.7229,0.161525,40,40,3.85568
39,5.03692,4.87534,49,49,4.243
34,14.7394,6.75409,43,43,4.96807
38,3.4816,0.421791,48,48,3.70525
38,3.36993,0.176901,48,48,3.76555
35,17.0347,7.10281,44,44,5.12204
30,2.57409,3.00864,38,38,4.56202
40,0.283299,6.47949,50,50,4.2011
45,10.8256,2.79143,57,57,3.82571
47,14.2128,0.475096,59,59,2.4035
39,1.44897,9.64046,49,49,4.51803
34,13.9485,8.89723,43,43,5.54134
46,12.2352,7.21434,58,58,2.34099
33,17.223,2.78749,42,42,4.34656
31,12.6999,9.24797,39,39,3.68186
34,9.06339,8.58224,43,43,5.36102
50,8.61823,6.49511,63,63,1.58778
40,2.35588,9.02123,50,50,4.24879
39,14.27,6.63296,49,49,3.77196
34,1.7856,9.8756,43,43,5.86628
36,10.0749,1.18972,45,45,5.66984
39,18.5827,7.46206,49,1,72.3959
35,2.94426,1.64782,44,44,4.15998
36,12.393,0.163812,45,45,6.40567
37,11.5924,6.77401,47,47,4.04749
36,11.6013,2.57073,45,45,6.29115
37,19.4246,5.06481,47,47,4.48717
49,13.2845,1.96955,62,62,3.88368
31,12.1318,9.68893,39,39,3.58471
41,4.98682,8.61586,52,52,2.91257
49,1.04842,8.78737,62,62,2.6842
45,11.2198,0.779401,57,57,3.78617
48,9.43219,7.31132,61,61,3.88304
38,11.5541,8.10129,48,48,3.50927
42,10.7426,4.3688,53,53,4.79784
39,10.1292,3.90773,49,49,2.53551
34,9.00852,3.30915,43,43,5.84417
33,13.4131,0.162523,42,42,4.08879
37,17.3353,9.25144,47,47,3.80068
48,4.13896,2.36016,61,61,3.18659
34,8.86732,5.19363,43,43,5.22829
39,19.8799,9.31598,49,49,3.65661
48,3.11449,8.85486,61,61,4.27336
49,16.0683,4.71147,62,62,3.93931
49,16.3712,4.03334,62,62,3.78059
36,8.79245,6.96416,45,45,4.56977
48,4.37513,5.05083,61,61,4.32321
49,12.9307,6.25877,62,62,4.26144
43,0.18604,8.38844,54,54,3.02713
31,7.82854,5.50213,39,39,2.7151
42,3.07498,7.47293,53,53,4.62727
38,16.4218,0.195904,48,48,3.65681
49,9.53512,3.42719,62,62,2.93223
35,2.08895,6.8572,44,44,4.98191
37,4.98603,3.15036,47,47,5.02892
46,1.94648,0.788069,58,58,2.70857
37,4.50357,7.23848,47,47,4.24247
49,17.5736,9.93671,62,62,4.01804
45,19.3487,6.16134,57,57,4.29511
34,14.645,1.09603,43,43,5.56343
42,15.6181,3.24253,53,53,4.95089
31,4.79686,0.172047,39,39,3.71749
33,4.96405,3.14223,42,42,3.8659
40,0.348415,1.46616,50,50,4.3018
41,19.6423,2.48811,52,52,3.44369
42,7.43646,4.61202,53,53,5.16944
37,0.52622,1.87781,47,47,4.50169
44,3.25817,8.56258,56,56,3.10019
47,8.30113,6.58792,59,59,2.18561
37,4.21448,0.800443,47,47,4.78673
33,4.08071,0.77334,42,42,4.5714
40,19.2522,0.867942,50,50,4.66395
37,12.3312,1.99002,47,47,4.7269
36,1.00697,6.30373,45,45,5.56925
36,10.1409,5.71409,45,45,4.65698
45,19.6689,0.628524,57,57,3.86664
41,16.431,0.235713,52,52,3.49295
47,1.77625,0.250309,59,59,2.70114
46,0.517387,2.69457,58,58,2.16754
34,18.6965,2.73402,43,43,6.02536
20,14.8974,1.39735,25475,25467,22.7587
38,12.7198,4.07144,48403,48260,21.0386
24,15.2193,3.94551,30570,30555,5.44242
31,3.03457,0.226269,39487,35686,36.257
26,3.56994,7.32557,33118,33115,14.9071
39,9.83198,1.2961,49677,49537,25.796
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
94,14.7044,8.93161,119735,119632,2.81473
99,2.83229,9.72199,126104,126086,2.62645
30,6.36133,5.04013,38,38,5.43851
39,10.2507,2.81853,49,49,3.48199
38,0.742795,1.99542,48,48,4.97567
36,11.4241,2.51366,45,45,4.91886
49,1.03455,6.46859,62,62,3.95227
40,0.645982,9.39599,50,50,4.74567
38,9.53338,8.55555,48,48,4.39745
34,6.18141,2.21624,43,43,3.97971
49,0.0229584,6.85692,62,62,4.18578
33,18.2569,4.97798,42,42,5.71533
44,0.621699,2.30624,56,56,4.55955
35,3.65461,9.12821,44,44,3.99387
38,0.623548,6.09525,48,48,4.21075
33,2.40565,0.987259,42,42,5.10266
36,1.27897,9.42925,45,45,5.10615
47,1.97543,1.24663,59,59,2.97792
41,9.63488,6.60254,52,52,3.67221
44,9.40859,6.66844,56,56,3.06886
40,5.8817,9.77203,50,50,4.49077
39,16.4452,1.95273,49,49,3.56122
31,6.7655,1.93574,39,39,4.60303
31,10.039,6.92679,39,39,3.70442
38,12.0771,0.680796,48,48,4.76869
36,0.156987,2.2113,45,45,5.25721
38,3.56809,7.24617,48,48,5.40359
48,0.389633,3.99116,61,61,3.47202
31,5.07846,9.65619,39,39,3.71208
50,1.47638,9.80177,63,63,2.31676
47,12.6389,0.60272,59,59,2.93151
44,16.2253,2.85597,56,56,3.43232
46,3.88708,4.9134,58,58,2.63272
31,7.7102,4.12648,39,39,3.58156
37,14.1314,5.87401,47,47,3.79358
30,15.883,7.65732,38,38,4.27692
45,1.68226,8.02727,57,57,3.93563
30,10.7731,9.08708,38,38,4.24166
50,12.6546,4.52422,63,63,2.62472
33,1.31792,6.02245,42,42,5.2265
49,11.5801,4.67017,62,62,3.58982
35,16.0083,8.10358,44,44,4.91111
41,17.7265,8.31851,52,52,3.56674
37,14.9699,7.90099,47,47,3.92234
46,6.64685,1.74475,58,58,1.87535
35,14.2985,6.64406,44,44,4.82258
31,9.9214,1.29014,39,39,3.35541
47,4.04855,2.7219,59,59,2.87033
44,0.567241,6.53917,56,56,3.53484
49,17.5954,1.49716,62,62,3.67218
38,4.61017,0.258863,48,48,4.7326
38,7.63309,7.94622,48,48,4.44933
40,3.4631,0.480728,50,50,4.28945
47,2.46798,1.41345,59,59,2.56629
34,18.2223,8.9179,43,43,4.12244
34,6.35142,3.87195,43,43,3.70186
49,18.4333,7.56699,62,62,4.26452
36,3.6662,0.0200037,45,45,5.61692
46,2.47967,6.44498,58,58,2.07624
33,18.908,1.9368,42,42,4.59938
32,12.4726,3.91332,40,40,3.78432
42,19.6766,0.146034,53,53,3.79099
33,15.2713,7.85205,42,42,5.30216
31,13.9905,2.2169,39,39,3.85115
37,16.2388,3.49336,47,47,3.39235
49,2.89578,6.75336,62,62,3.86904
40,9.09889,3.68232,50,50,3.17891
34,3.42735,6.78556,43,43,3.61992
45,15.2207,0.0537753,57,57,3.37311
41,1.92658,7.21517,52,52,2.78022
42,2.54994,7.11716,53,53,4.38791
33,12.995,5.82578,42,42,4.63533
36,17.3735,2.03016,45,45,5.66609
38,10.3289,1.3839,48,48,4.32248
50,19.5077,8.33464,63,63,3.14829
39,18.6824,6.08411,49,49,3.54924
44,4.1029,3.9239,56,56,3.84905
49,4.41396,7.89326,62,62,3.54595
31,10.6507,2.37014,39,39,3.44786
38,3.3133,5.81533,48,48,4.75383
30,8.72209,8.28849,38,38,5.52102
41,19.0358,5.86639,52,52,3.42374
45,4.77203,6.37446,57,57,3.54071
50,13.3143,4.29984,63,63,2.86414
36,18.1972,2.73887,45,45,4.45105
43,16.8395,6.25827,54,54,2.04479
41,0.797774,3.81096,52,52,3.42567
49,3.16807,9.58921,62,62,3.80776
49,9.96888,4.92945,62,62,2.9129
47,10.5086,3.77219,59,59,2.85704
35,5.26005,2.85782,44,44,4.34241
30,18.58,6.72987,38,38,6.21897
39,9.0267,4.93643,49,49,3.23473
42,3.91409,8.56605,53,53,3.75656
37,16.586,0.93058,47,47,3.34254
33,16.3603,1.38044,42,42,4.94283
36,1.32556,4.87372,45,45,6.14495
41,10.2375,0.0772418,52,52,3.57355
43,6.80933,3.19072,54,54,2.91017
37,17.1749,6.73566,47,47,3.92299
49,18.1948,6.97072,62,62,3.90958
48,3.32579,8.77722,61,61,3.36135
40,0.479644,3.83252,50951,50910,33.8317
32,6.4092,0.193286,40760,40709,7.14317
20,13.7616,1.23644,25475,25473,21.4124
33,0.860083,2.00428,42034,41993,18.3857
28,4.95637,4.81529,35665,35661,25.024
26,4.52787,9.60759,33118,33095,15.1904
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
90,14.4102,5.53895,114640,114549,2.29711
91,9.6563,6.92875,115914,115859,2.30993
48,8.93698,9.20903,61,61,4.77467
50,11.9314,5.75289,63,63,2.06566
47,17.4507,7.10628,59,59,2.91957
36,14.2811,1.54223,45,45,5.35489
37,9.98091,2.93906,47,47,3.02136
39,8.45963,2.69577,49,49,3.37201
30,16.7297,4.58642,38,38,5.7099
47,14.3025,6.78379,59,59,2.24307
33,7.80206,3.34897,42,42,3.22238
35,5.93785,8.03228,44,44,5.41266
41,19.5451,8.54547,52,52,3.52564
48,9.41322,2.41312,61,61,5.15506
35,18.436,9.2117,44,44,5.42155
42,14.7615,2.70877,53,53,4.56741
50,14.6833,6.06419,63,63,2.87764
38,4.30742,9.09368,48,48,3.90575
34,4.61466,6.41382,43,43,3.82799
43,5.48684,4.81669,54,54,2.71197
36,16.2085,5.87045,45,45,5.44367
30,15.1366,2.61676,38,38,5.53177
30,3.80799,3.70991,38,38,5.50616
44,15.0412,8.9783,56,56,3.28038
42,9.41472,4.6075,53,53,5.22027
34,16.8324,4.0008,43,43,4.2194
39,3.76634,4.31538,49,49,3.29431
40,3.74465,0.879573,50,50,4.25281
33,7.58283,6.3038,42,42,3.49279
38,2.66958,3.1241,48,48,4.73215
49,14.4522,8.41395,62,62,3.90876
42,18.2378,5.23685,53,53,4.54555
32,6.32529,0.186392,40,40,5.17156
48,1.4718,9.35574,61,61,4.84444
49,16.0276,4.53368,62,62,3.14147
48,14.5432,2.5272,61,61,4.56664
39,10.6646,6.80657,49,49,3.85801
46,12.4827,9.59191,58,58,3.62312
50,16.6909,2.55333,63,63,2.66263
47,0.280068,3.02372,59,59,2.66509
37,8.89009,2.70744,47,47,3.77053
37,10.231,6.33155,47,47,3.18572
46,5.37785,5.4473,58,58,3.31603
35,11.3572,8.33992,44,44,4.38723
37,10.3494,1.84169,47,47,2.861
34,16.204,3.12426,43,43,4.67473
46,8.25028,5.80626,58,58,3.1957
38,16.4957,2.87312,48,48,3.882
50,1.70988,8.0136,63,63,3.04349
49,1.90629,1.02477,62,62,3.92422
44,17.0885,0.828794,56,56,3.22813
35,10.2794,7.27653,44,44,4.76143
31,5.87768,2.17409,39,39,4.05572
49,13.7162,2.04755,62,62,3.12271
41,7.01239,0.524419,52,52,3.57693
31,1.14879,9.64262,39,39,3.6252
35,6.12407,0.765125,44,44,5.15497
32,17.2032,6.13222,40,40,5.29094
38,15.9507,9.5808,48,48,3.33473
34,4.40291,3.71109,43,43,4.26263
49,7.61007,8.57514,62,62,3.34727
35,15.2141,7.93191,44,44,4.9959
32,1.6753,0.510523,40,40,5.29252
44,8.101,5.11786,56,56,3.69955
46,9.36321,8.13187,58,58,2.70513
49,9.72331,8.79519,62,62,3.56012
32,1.8266,3.33136,40,40,5.68139
32,18.0622,6.60697,40,40,5.50585
41,6.0663,5.05678,52,52,3.30473
32,10.9225,8.17152,40,40,5.2349
42,4.91385,5.84588,53,53,4.78895
36,18.1613,6.14943,45,45,4.96993
50,11.672,6.5874,63,63,2.18328
39,4.23607,2.57189,49,49,3.72943
31,9.48033,3.24215,39,39,3.23729
43,15.2759,5.31102,54,54,2.59684
50,3.21967,4.69744,63,63,2.88927
32,6.88133,4.99844,40,40,5.21513
46,16.798,7.5018,58,58,3.56149
48,9.05292,1.69395,61,61,4.22155
36,18.0955,0.415639,45,45,4.61132
49,3.42666,0.636709,62,62,3.23583
48,13.926,9.50639,61,61,3.56914
47,1.83179,8.42758,59,59,2.26749
38,11.4304,2.33546,48,48,2.90604
46,13.3306,1.05038,58,58,3.3601
42,1.95325,5.13375,53,53,4.40892
35,18.8996,4.56634,44,44,5.24492
39,19.4117,7.98109,49,49,3.515
30,17.7591,8.98175,38,38,4.4211
43,2.21898,9.12767,54,54,2.63465
44,12.9456,2.65931,56,56,3.63332
45,13.9726,9.09957,57,57,3.28074
44,8.57597,6.26416,56,56,3.44823
36,0.840746,9.87119,45,45,5.54452
31,11.7137,6.45709,39,39,3.07493
35,12.5103,4.03335,44,44,4.79388
37,0.806335,9.52596,47,47,3.61789
45,17.1876,6.14578,57,57,3.4994
48,12.5735,3.22095,61,61,4.66587
31,15.8723,1.24688,39,39,3.66948
41,7.95494,4.82037,52,52,3.63996
39,6.06185,6.26764,49677,49572,67.768
26,0.0985188,6.31514,33118,33112,53.0847
38,12.304,8.52738,48403,48363,25.999
35,18.6857,3.78228,44582,44513,76.3645
29,6.34291,2.30505,36939,36868,29.4593
35,19.2239,7.91914,44582,43340,63.1016
